hand_landmarking_rpi_mem.committed_Committed_AS,hand_landmarking_rpi_system.active_processes_active,hand_landmarking_rpi_system.cpu_user,hand_landmarking_rpi_system.file_nr_used_used,hand_landmarking_rpi_system.processes_running,hand_landmarking_rpi_system.ram_buffers,hand_landmarking_rpi_system.ram_cached,hand_landmarking_rpi_system.ram_free,hand_landmarking_rpi_system.ram_used,Target
3191.266,426,50.26178,4352,7,3.234375,153.21094,186.2344,564.4727,3
3191.266,426,46.70185,4352,7,3.234375,153.27344,186.2344,564.3867,3
3191.266,426,47.3545,4352,7,3.234375,153.30078,186.2344,564.3594,3
3191.266,426,47.51958,4352,7,3.234375,153.30078,186.2344,564.3594,3
3191.266,426,48.15789,4352,9,3.234375,153.30078,186.2344,564.3594,3
3191.266,426,48.71134,4352,7,3.234375,153.30078,186.2344,564.3594,3
3191.266,426,48.4127,4352,8,3.242188,153.30078,186.2344,564.3594,3
3191.266,426,47.4359,4352,10,3.242188,153.30078,186.2344,564.3516,3
3191.266,426,47.93814,4352,7,3.242188,153.30078,186.4297,564.1562,3
3191.266,426,44.64286,4352,7,3.242188,153.30078,186.4805,564.1055,3
3191.266,426,45.40816,4352,7,3.242188,153.30078,186.4805,564.1055,3
3191.266,426,49.23077,4352,5,3.242188,153.30078,186.4805,564.1055,3
3191.266,426,49.74359,4352,7,3.242188,153.30078,186.4805,564.1055,3
3191.266,426,49.23077,4352,3,3.242188,153.30078,186.4805,564.1055,3
3191.266,426,50.50505,4352,5,3.242188,153.30078,186.4805,564.1055,3
3191.918,426,47.59494,4352,3,3.242188,153.30078,186.4805,564.1055,3
3191.918,426,48.08184,4352,4,3.242188,153.30078,186.4805,564.1055,3
3191.918,426,50.38168,4352,6,3.242188,153.30078,186.4805,564.1055,3
3191.918,426,48.98477,4352,3,3.242188,153.30078,186.4805,564.1055,3
3194.801,426,49.0,4352,4,3.242188,153.30078,186.4805,564.1055,3
3194.801,426,50.25381,4352,5,3.242188,153.30078,186.4805,564.1055,3
3194.801,426,49.5,4352,5,3.242188,153.30078,186.4805,564.1055,3
3194.801,426,50.50251,4352,4,3.242188,153.30078,186.4805,564.1055,3
3194.801,426,47.04433,4352,3,3.25,153.30078,186.2344,564.3516,3
3194.801,426,45.92593,4352,4,3.25,153.30078,186.2344,564.3438,3
3197.207,426,46.95864,4352,4,3.25,153.30078,186.2344,564.3438,3
3197.207,426,44.15274,4352,3,3.25,153.30078,186.2344,564.3438,3
3197.207,426,38.73418,4352,5,3.25,153.30078,186.0156,564.5625,3
3197.207,426,48.42932,4352,4,3.25,153.30078,186.0156,564.5625,3
3197.207,426,50.78125,4352,3,3.25,153.30078,186.2109,564.3672,3
3197.207,426,50.79365,4352,4,3.25,153.30078,186.2617,564.3164,3
3197.207,426,46.92308,4352,3,3.25,153.30078,186.0156,564.5625,3
3197.207,426,47.90576,4352,4,3.25,153.30078,186.0156,564.5625,3
3197.207,426,49.34037,4352,3,3.25,153.30078,186.0156,564.5625,3
3197.223,426,47.36842,4352,4,3.25,153.30078,186.0156,564.5625,3
3197.234,426,50.13193,4352,3,3.25,153.30078,186.0156,564.5625,3
3197.234,426,48.05195,4352,6,3.25,153.30078,185.7695,564.8086,3
3197.234,426,49.60836,4384,8,3.25,153.30078,185.7695,564.8086,3
3197.234,426,49.4898,4384,3,3.25,153.30078,185.7695,564.8086,3
3197.234,426,50.52356,4384,3,3.25,153.30078,185.7695,564.8086,3
3197.234,426,47.96954,4384,5,3.25,153.30078,185.7695,564.8086,3
3197.234,426,48.71795,4384,4,3.25,153.30078,185.5234,565.0547,3
3197.234,426,49.6124,4352,4,3.25,153.30078,185.5234,565.0547,3
3197.234,426,49.36387,4352,4,3.25,153.30078,185.2773,565.3008,3
3192.426,426,51.27551,4352,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,51.38539,4320,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,48.60759,4320,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,50.37975,4320,5,3.25,153.30078,185.2773,565.3008,3
3192.426,426,48.26733,4320,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,50.76142,4320,4,3.25,153.30078,185.2773,565.3008,3
3192.426,426,52.67176,4320,6,3.25,153.30078,185.2773,565.3008,3
3192.426,426,51.50754,4320,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,51.36476,4320,6,3.25,153.30078,185.2773,565.3008,3
3192.426,426,52.8536,4320,4,3.25,153.30078,185.2773,565.3008,3
3192.426,426,48.27586,4320,7,3.25,153.30078,185.2773,565.3008,3
3192.426,426,48.28431,4320,3,3.25,153.30078,185.2773,565.3008,3
3192.426,426,45.94595,4320,4,3.25,153.30078,185.2773,565.3008,3
3192.426,426,39.55224,4320,4,3.257812,153.30078,190.082,560.4961,3
3192.426,426,45.13716,4320,4,3.257812,153.30078,190.082,560.4883,3
3192.426,426,48.15789,4320,3,3.257812,153.30078,189.6172,560.9531,3
3192.426,426,47.36842,4320,3,3.257812,153.30078,189.6172,560.9531,3
3192.426,426,46.59686,4320,3,3.257812,153.30078,189.3711,561.1992,3
3192.426,426,48.4127,4320,9,3.257812,153.30078,189.3711,561.1992,3
3192.426,426,48.42932,4320,4,3.257812,153.30078,189.125,561.4453,3
3192.426,425,47.80362,4320,3,3.257812,153.30078,189.125,561.4453,3
3192.426,425,49.60422,4320,5,3.257812,153.30078,189.125,561.4453,3
3192.426,425,48.70466,4320,6,3.257812,153.30078,188.6328,561.9375,3
3192.426,425,50.78125,4320,5,3.257812,153.30078,188.6328,561.9375,3
3192.426,425,47.3545,4320,7,3.257812,153.30078,188.6328,561.9375,3
3192.426,425,46.37306,4320,3,3.257812,153.30078,188.6328,561.9375,3
3192.426,425,50.12723,4320,4,3.257812,153.30078,188.6328,561.9375,3
3192.426,425,49.10941,4320,3,3.257812,153.30078,188.3867,562.1836,3
3192.426,425,47.59494,4320,4,3.257812,153.30078,188.3867,562.1836,3
3192.426,425,47.28682,4320,4,3.257812,153.30078,188.3867,562.1836,3
3192.426,425,48.32905,4320,4,3.257812,153.30078,188.3867,562.1836,3
3192.426,425,45.78005,4320,6,3.257812,153.30078,188.1406,562.4297,3
3192.426,425,47.20812,4320,4,3.265625,153.30078,188.1406,562.4297,3
3192.426,425,47.70408,4320,7,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,49.24242,4320,9,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,47.71574,4320,9,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,52.55102,4320,4,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,51.77665,4320,4,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,50.63291,4320,5,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,50.0,4320,6,3.265625,153.30078,188.1406,562.4219,3
3192.426,425,51.0,4320,5,3.265625,153.30078,187.8945,562.668,3
3192.426,425,48.27586,4320,4,3.265625,153.30078,190.1094,560.4531,3
3192.426,425,45.85366,4320,6,3.265625,153.30078,190.1094,560.4531,3
3192.426,425,38.53659,4320,6,3.265625,153.30078,190.1094,560.4531,3
3192.426,425,38.66995,4320,5,3.265625,153.30078,190.1094,560.4531,3
3192.426,425,43.82872,4320,5,3.265625,153.30078,189.8906,560.6719,3
3192.426,425,50.65963,4320,7,3.265625,153.30078,189.8906,560.6719,3
3192.426,425,45.3125,4320,5,3.265625,153.30078,189.8906,560.6719,3
3192.426,425,45.11873,4320,6,3.273438,153.30078,189.8906,560.6719,3
3192.426,425,45.66929,4320,4,3.273438,153.29297,189.8906,560.6719,3
3192.75,425,44.85488,4320,5,3.273438,153.30078,189.8906,560.6641,3
3192.75,425,47.13542,4320,6,3.273438,153.30078,189.8906,560.6641,3
3192.75,425,47.53247,4320,4,3.273438,153.30078,189.8906,560.6641,3
3192.75,424,48.54111,4320,6,3.273438,153.30078,189.3984,561.1562,3
3192.766,424,51.15681,4320,7,3.273438,153.30078,189.3984,561.1562,3
3192.75,424,47.68041,4320,7,3.273438,153.30078,189.3984,561.1562,3
3192.75,424,46.68367,4320,4,3.273438,153.30078,189.3984,561.1562,3
3192.75,424,47.15026,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,46.17347,4320,6,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,47.07379,4320,4,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,48.34606,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,46.78218,4320,4,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,46.0,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,49.23077,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,48.46939,4320,8,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,48.35443,4320,4,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,51.62907,4320,6,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,53.28283,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.23,425,52.0202,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,53.71287,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.246,424,53.25,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,50.73892,4320,4,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,51.72414,4320,4,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,46.81373,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,41.03194,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,43.75,4320,9,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,47.93814,4320,5,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,52.08333,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,49.73404,4320,8,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,51.82292,4320,8,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,51.57068,4320,8,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,52.63158,4320,7,3.273438,153.30078,189.3984,561.1562,3
3193.23,424,47.78068,4352,10,3.28125,153.30078,189.3984,561.1562,3
3193.23,424,48.06202,4352,8,3.28125,153.29297,189.3984,561.1562,3
3193.23,424,47.76903,4352,6,3.28125,153.30078,189.3984,561.1484,3
3193.23,424,45.14436,4320,6,3.28125,153.30078,189.1797,561.3672,3
3193.23,424,46.66667,4320,5,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,43.48958,4320,9,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,44.81013,4320,6,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,44.87179,4320,9,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,45.12821,4320,6,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,45.82278,4320,6,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,45.82278,4320,12,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,45.54707,4320,8,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,42.56927,4320,7,3.28125,153.30078,188.9336,561.6133,3
3193.23,424,43.7659,4320,7,3.296875,153.30078,188.9336,561.6133,3
3193.23,424,44.81013,4320,5,3.296875,153.28516,187.9492,562.5977,3
3193.23,424,48.47716,4320,6,3.296875,153.30078,187.9492,562.582,3
3193.23,424,48.99497,4320,8,3.296875,153.30078,187.9492,562.582,3
3193.23,424,49.87469,4320,9,3.296875,153.30078,187.9492,562.582,3
3193.23,424,48.51485,4320,8,3.296875,153.30078,187.7031,562.8281,3
3193.23,424,47.39454,4320,10,3.304688,153.30078,187.7031,562.8281,3
3193.23,424,47.92176,4320,7,3.304688,153.29297,187.7031,562.8281,3
3193.23,424,43.76528,4320,10,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,39.70223,4320,7,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,36.22829,4320,5,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,45.01279,4320,5,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,47.63158,4320,4,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,47.10526,4320,4,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,46.43799,4320,5,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,45.38259,4320,4,3.304688,153.30078,187.7031,562.8203,3
3193.23,424,48.9418,4320,4,3.304688,153.30078,187.7031,562.8203,3
3193.23,425,45.45455,4320,5,3.304688,153.30078,187.7031,562.8203,3
3193.23,425,44.18605,4320,4,3.304688,153.30078,187.7031,562.8203,3
3193.23,425,47.10526,4320,3,3.304688,153.30078,187.7031,562.8203,3
3193.23,425,45.93176,4320,3,3.304688,153.30078,187.7031,562.8203,3
3193.23,425,45.26854,4320,5,3.304688,154.09766,187.7031,562.0234,3
3193.23,425,46.92308,4320,3,3.304688,154.09766,187.7031,562.0234,3
3193.23,425,47.71574,4320,3,3.304688,154.09766,187.7031,562.0234,3
3193.23,425,46.11529,4320,4,3.3125,154.09766,187.7031,562.0234,3
3193.23,425,46.4467,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,46.29156,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,48.97959,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,43.79747,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,43.3584,4320,4,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,44.0806,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,45.68528,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,50.0,4320,3,3.3125,154.09766,187.7031,562.0156,3
3193.23,425,52.53807,4320,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,51.12782,4320,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,49.75,4352,4,3.3125,154.09766,187.457,562.2617,3
3193.23,425,50.25126,4352,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,47.01493,4352,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,46.09756,4352,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,47.36842,4352,4,3.3125,154.09766,187.457,562.2617,3
3193.23,425,43.55231,4352,3,3.3125,154.09766,187.457,562.2617,3
3193.23,425,43.84236,4352,6,3.3125,154.09766,187.457,562.2617,3
3193.23,425,47.68041,4352,3,3.320312,154.09766,187.457,562.2617,3
3193.23,425,49.73262,4352,3,3.320312,154.09766,187.457,562.2539,3
3193.23,425,47.79221,4352,3,3.320312,154.09766,187.2109,562.5,3
3193.23,425,47.39583,4320,3,3.320312,154.09766,187.2109,562.5,3
3193.23,425,47.76903,4320,5,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,48.16754,4320,3,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,47.51958,4320,4,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,48.17708,4320,8,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.79221,4320,5,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,48.96373,4320,5,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,49.86807,4320,3,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.90439,4320,3,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,47.30077,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,51.40665,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.25126,4320,4,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,48.59335,4320,3,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,45.9596,4320,5,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,47.5827,4320,4,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,48.22335,4320,8,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,49.49495,4320,5,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,48.23232,4320,4,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,48.23232,4320,5,3.320312,154.09766,185.7344,563.9766,3
3193.23,425,54.47761,4320,3,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.62344,4320,7,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,48.87781,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.37221,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,49.26108,4320,6,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,46.53465,4320,5,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,45.3012,4320,8,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,39.70944,4320,5,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,43.60902,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,49.6063,4320,6,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.39578,4320,8,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,51.5873,4320,6,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,46.54255,4320,3,3.320312,154.09766,186.4219,563.2891,3
3193.23,425,48.30287,4320,4,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,46.49351,4320,6,3.320312,154.09766,186.668,563.043,3
3193.23,425,46.43799,4320,5,3.320312,154.09766,186.7188,562.9922,3
3193.734,425,47.27273,4320,5,3.320312,154.09766,186.7188,562.9922,3
3193.734,425,45.73643,4320,6,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,45.21964,4320,4,3.320312,154.09766,186.4727,563.2383,3
3193.23,425,47.16495,4320,3,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.70408,4320,8,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.69231,4320,4,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.42268,4320,4,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.07379,4320,5,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,50.12788,4320,9,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,47.17949,4320,5,3.320312,154.09766,186.2266,563.4844,3
3193.23,425,45.45455,4320,4,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,46.85139,4320,8,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,47.59494,4320,8,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,48.49246,4320,5,3.320312,154.09766,185.9805,563.7305,3
3193.23,425,50.37406,4320,6,3.328125,154.09766,185.4883,564.2227,3
3193.23,425,48.46939,4320,8,3.328125,154.08984,185.2422,564.4688,3
3193.23,425,47.77228,4320,8,3.328125,154.09766,185.2422,564.4609,3
3193.23,425,49.87593,4352,5,3.328125,154.09766,185.2422,564.4609,3
3193.23,425,50.49261,4352,5,3.328125,154.09766,185.2422,564.4609,3
3193.23,425,46.15385,4352,5,3.328125,154.09766,185.4375,564.2656,3
3193.23,425,44.81928,4352,4,3.328125,154.09766,185.4883,564.2148,3
3193.23,425,39.75309,4352,5,3.328125,154.09766,185.4883,564.2148,3
3193.23,425,34.88943,4352,7,3.328125,154.09766,185.0234,564.6797,3
3193.23,425,48.61461,4352,6,3.328125,154.09766,185.0234,564.6797,3
3193.23,425,46.43799,4352,4,3.328125,154.09766,185.0234,564.6797,3
3193.23,424,49.73822,4352,6,3.328125,154.09766,185.0234,564.6797,3
3193.23,424,49.59786,4352,8,3.328125,154.09766,185.0234,564.6797,3
3193.23,424,47.78068,4352,7,3.328125,154.09766,185.2188,564.4844,3
3193.23,424,48.16754,4352,5,3.328125,154.09766,185.2695,564.4336,3
3193.23,424,45.69191,4352,7,3.328125,154.09766,185.2695,564.4336,3
3193.23,424,45.50129,4352,7,3.328125,154.09766,185.4648,564.2383,3
3193.23,424,47.69231,4352,7,3.328125,154.09766,185.5156,564.1875,3
3194.234,424,46.4752,4352,7,3.328125,154.09766,185.5156,564.1875,3
3194.234,424,45.89744,4352,9,3.328125,154.09766,185.7617,563.9414,3
3193.23,424,42.01031,4352,13,3.328125,154.09766,185.7617,563.9414,3
3193.23,424,46.19289,4352,7,3.328125,154.09766,187.2383,562.4648,3
3193.23,424,47.65625,4352,7,3.328125,154.09766,187.2383,562.4648,3
3193.23,424,46.77003,4352,9,3.328125,154.09766,187.2383,562.4648,3
3193.23,424,46.58228,4352,10,3.328125,154.09766,186.9922,562.7109,3
3193.23,424,49.62025,4352,10,3.328125,154.29297,186.7461,562.7617,3
3193.477,426,49.87342,4384,12,3.597656,155.03906,186.2539,562.5078,3
3195.453,427,54.17722,4384,15,3.597656,157.05859,184.5586,561.9141,3
3195.453,427,75.06361,4384,10,3.597656,157.25391,178.7188,567.5586,3
3195.453,427,73.06733,4384,9,3.597656,157.25391,176.4766,569.8008,3
3187.438,427,73.40153,4384,13,3.597656,157.25391,176.6211,569.6562,3
3187.438,427,69.34673,4384,13,3.597656,157.25391,187.1719,559.1055,3
3187.438,427,69.36709,4384,11,3.605469,157.25391,183.5625,562.7148,3
3187.438,427,71.46465,4384,8,3.605469,157.24609,183.8281,562.4492,3
3187.426,427,67.43003,4384,13,3.605469,157.25391,186.6445,559.625,3
3187.426,427,65.65657,4384,12,3.613281,157.25391,183.2734,562.9961,3
3187.426,427,64.82412,4384,8,3.613281,157.25391,183.9102,562.3516,3
3187.438,427,66.75063,4384,14,3.613281,157.25391,184.0273,562.2344,3
3187.438,427,59.30521,4384,11,3.613281,157.25391,184.7734,561.4883,3
3187.438,427,62.5,4384,14,3.613281,157.25391,182.0977,564.1641,3
3187.41,427,73.28244,4384,15,3.613281,157.25391,187.5586,558.7031,3
3187.32,427,67.87565,4384,17,3.613281,157.25391,184.5781,561.6836,3
3187.32,425,71.06599,4384,7,3.613281,157.25391,186.1641,560.0977,3
3187.32,425,76.08142,4384,14,3.613281,157.25391,182.3164,563.9453,3
3187.227,424,73.09645,4384,15,3.613281,157.25391,183.9961,562.2656,3
3187.227,424,73.72449,4384,11,3.613281,157.25391,188.4062,557.8555,3
3187.254,424,68.43434,4352,14,3.613281,157.25391,190.0898,556.1719,3
3187.254,424,71.42857,4352,11,3.613281,157.25391,188.0703,558.1914,3
3187.242,424,71.06599,4352,11,3.613281,157.25391,189.2422,557.0195,3
3187.242,424,68.28645,4352,14,3.613281,157.25391,184.9883,561.2734,3
3187.242,424,70.73791,4352,13,3.613281,157.25391,184.9648,561.2969,3
3187.242,424,65.48223,4352,10,3.613281,157.25391,183.1328,563.1289,3
3187.242,424,66.58098,4352,11,3.613281,157.25391,184.8359,561.4258,3
3187.168,424,70.73791,4352,11,3.613281,157.25391,184.6211,561.6406,3
3187.168,424,68.97436,4352,10,3.613281,157.25391,188.7422,557.5195,3
3187.168,424,70.45455,4352,18,3.613281,157.25391,185.4062,560.8555,3
3187.168,424,69.09548,4352,8,3.613281,157.25391,187.3008,558.9609,3
3187.168,424,68.5422,4384,8,3.613281,157.25391,190.7773,555.4844,3
3187.168,424,68.52792,4384,9,3.613281,157.25391,187.5234,558.7383,3
3187.168,425,71.53652,4384,14,3.613281,157.25391,182.3828,563.8789,3
3187.168,424,63.35878,4384,14,3.613281,157.25391,180.0898,566.1719,3
3187.168,424,67.75819,4384,11,3.613281,157.25391,183.0664,563.1953,3
3187.168,424,68.28645,4384,12,3.613281,157.25391,182.4102,563.8516,3
3187.168,424,70.9596,4384,10,3.613281,157.25391,182.6094,563.6523,3
3187.168,424,66.24685,4384,13,3.613281,157.25391,183.1406,563.1211,3
3187.168,424,68.92231,4384,10,3.621094,157.25781,184.3555,561.9023,3
3187.168,424,64.5,4384,14,3.621094,157.25781,186.9375,559.3125,3
3187.168,424,60.25,4384,16,3.621094,157.25781,183.3047,562.9453,3
3187.168,424,60.75,4384,10,3.621094,157.25781,181.0859,565.1641,3
3187.168,424,58.43829,4384,16,3.621094,157.25781,182.9258,563.3242,3
3187.168,424,66.41414,4384,10,3.621094,157.25781,184.875,561.375,3
3187.184,424,72.37852,4352,14,3.621094,157.25781,180.7852,565.4648,3
3187.168,424,69.69697,4352,9,3.621094,157.25781,181.5,564.75,3
3187.168,424,69.94949,4352,12,3.621094,157.25781,182.4062,563.8438,3
3187.168,424,69.79695,4352,6,3.621094,157.25781,185.7969,560.4531,3
3187.168,424,70.73791,4352,7,3.621094,157.25781,187.9336,558.3164,3
3187.168,424,68.52792,4352,11,3.621094,157.25781,185.6641,560.5859,3
3187.168,425,69.03553,4352,10,3.621094,157.25781,184.9414,561.3086,3
3187.168,425,69.28934,4352,16,3.621094,157.25781,182.0664,564.1836,3
3187.168,425,70.84399,4352,9,3.621094,157.25781,183.4336,562.8164,3
