face_detection_rpi_mem.committed_Committed_AS,face_detection_rpi_system.active_processes_active,face_detection_rpi_system.cpu_user,face_detection_rpi_system.file_nr_used_used,face_detection_rpi_system.processes_running,face_detection_rpi_system.ram_buffers,face_detection_rpi_system.ram_cached,face_detection_rpi_system.ram_free,face_detection_rpi_system.ram_used,Target
3084.762,422,61.71285,4352,16,4.234375,327.0039,59.62891,516.2617,6
3083.883,422,54.75,4352,10,4.234375,327.0039,53.48047,522.4102,6
3083.883,422,52.4173,4352,10,4.234375,327.0039,57.90234,517.9883,6
3084.777,422,61.02564,4352,10,4.234375,327.0039,65.03906,510.8516,6
3083.883,422,69.43005,4352,9,4.234375,327.0039,64.625,511.2656,6
3083.883,422,68.44784,4352,8,4.234375,327.0039,62.20703,513.6836,6
3084.777,422,70.05076,4352,8,4.234375,327.0039,59.01953,516.8711,6
3084.777,422,66.83417,4352,10,4.242188,327.0039,57.57031,518.3125,6
3083.898,422,67.34177,4352,16,4.242188,327.0039,62.87109,513.0117,6
3083.898,422,69.94949,4352,9,4.242188,327.0039,60.04688,515.8359,6
3083.883,422,70.45455,4352,12,4.242188,327.0039,61.30469,514.5781,6
3083.883,422,67.93893,4352,11,4.242188,327.0039,62.84766,513.0352,6
3084.762,422,67.25888,4352,12,4.242188,327.0039,62.56641,513.3164,6
3084.762,422,68.38046,4352,13,4.242188,327.0039,57.21875,518.6641,6
3083.883,422,68.60759,4352,10,4.242188,327.0039,58.37109,517.5117,6
3083.883,422,68.05195,4352,10,4.242188,327.0039,64.1875,511.6953,6
3083.883,422,65.64885,4352,22,4.242188,327.0039,66.75781,509.125,6
3083.004,422,66.66667,4352,7,4.242188,327.0039,64.58984,511.293,6
3083.004,422,67.51918,4352,13,4.242188,327.0039,60.34375,515.5391,6
3084.762,423,66.07143,4352,14,4.242188,327.0039,65.28125,510.6016,6
3083.883,423,65.81633,4352,11,4.242188,327.0039,64.28125,511.6016,6
3084.762,423,64.85788,4352,8,4.242188,327.0039,61.9375,513.9453,6
3083.883,423,67.69231,4352,20,4.242188,327.0039,58.97656,516.9062,6
3082.125,423,69.54315,4352,10,4.242188,327.0039,68.625,507.2578,6
3083.004,423,69.19192,4352,10,4.242188,327.0039,62.17578,513.707,6
3083.883,423,66.83673,4352,7,4.242188,327.0039,61.02734,514.8555,6
3083.883,423,64.64646,4352,15,4.242188,327.0039,63.61719,512.2656,6
3083.883,423,63.19797,4352,13,4.242188,327.0039,64.38672,511.4961,6
3084.762,423,65.75,4352,10,4.242188,327.0039,58.90234,516.9805,6
3083.883,423,64.81013,4352,9,4.242188,327.0039,63.52344,512.3594,6
3083.883,422,61.75,4352,15,4.242188,327.0039,59.10938,516.7734,6
3083.004,422,60.75,4352,10,4.242188,327.0039,60.30469,515.5781,6
3083.004,422,57.77778,4352,10,4.242188,327.0039,60.85938,515.0234,6
3084.762,422,60.80402,4352,16,4.242188,327.0039,61.56641,514.3164,6
3084.762,422,68.95674,4352,23,4.242188,327.0039,63.15234,512.7305,6
3084.762,422,68.47545,4352,11,4.242188,327.0039,63.86719,512.0156,6
3084.762,422,67.34694,4352,10,4.242188,327.0039,63.65625,512.2266,6
3083.883,422,67.17172,4352,14,4.242188,327.0039,61.90234,513.9805,6
3083.004,422,66.49616,4352,16,4.242188,327.0039,66.39453,509.4883,6
3083.883,422,68.19338,4352,17,4.242188,327.0039,62.99219,512.8906,6
3084.762,422,69.54315,4352,14,4.242188,327.0039,64.08203,511.8008,6
3083.004,422,67.85714,4352,11,4.242188,327.0039,60.10156,515.7812,6
3083.883,422,67.18346,4352,9,4.242188,327.0039,56.68359,519.1992,6
3083.883,422,67.70026,4352,7,4.242188,327.0039,61.65625,514.2266,6
3083.883,422,69.19192,4352,13,4.242188,327.0039,60.98047,514.9023,6
3083.883,422,67.34694,4352,13,4.242188,327.0039,62.37891,513.5039,6
3084.762,422,68.5567,4352,11,4.242188,327.0039,57.57031,518.3125,6
3083.883,421,67.00508,4352,9,4.242188,327.0039,59.57422,516.3086,6
3084.762,421,66.24365,4384,16,4.242188,327.0039,64.02344,511.8594,6
3083.883,421,64.79592,4384,13,4.242188,327.0039,65.19141,510.6914,6
3084.762,421,64.97462,4384,8,4.242188,327.0039,61.83594,514.0469,6
3082.125,421,66.92112,4384,7,4.242188,327.0039,58.94141,516.9414,6
3083.883,421,69.30946,4352,12,4.242188,327.0039,60.73438,515.1484,6
3083.883,421,67.60925,4352,15,4.242188,327.0039,64.58984,511.293,6
3083.004,421,67.42424,4352,12,4.242188,327.0039,60.78516,515.0977,6
3083.883,421,68.18182,4320,10,4.242188,327.0039,60.35547,515.5273,6
3083.883,421,64.39394,4320,9,4.242188,327.0039,63.03125,512.8516,6
3083.883,421,68.67168,4320,15,4.242188,327.0039,61.59375,514.2891,6
3083.883,421,66.07595,4320,10,4.242188,327.0039,65.17969,510.7031,6
3083.883,421,63.47607,4320,10,4.242188,327.0039,60.53125,515.3516,6
3083.883,421,63.19797,4320,8,4.242188,327.0039,58.32031,517.5625,6
3083.004,421,57.21393,4320,12,4.242188,327.0039,59.22266,516.6602,6
3083.883,421,54.97512,4320,12,4.242188,327.0039,63.76172,512.1211,6
3083.883,420,53.4005,4352,10,4.242188,327.0039,64.8125,511.0703,6
3083.004,420,67.26343,4352,10,4.242188,327.0039,64.60547,511.2773,6
3083.883,420,66.58228,4352,12,4.242188,327.0039,57.94922,517.9336,6
3083.883,420,65.98465,4352,13,4.242188,327.0039,58.67188,517.2109,6
3084.762,420,66.58098,4352,14,4.242188,327.0039,54.79688,521.0859,6
3083.883,420,67.25441000000001,4352,8,4.242188,327.0039,57.98438,517.8984,6
3084.762,420,66.66667,4384,11,4.242188,327.0039,66.17578,509.707,6
3084.777,420,67.77494,4384,12,4.242188,327.0039,65.61328,510.2695,6
3083.02,420,67.4359,4384,9,4.242188,327.0039,63.09375,512.7891,6
3085.797,420,68.35443,4384,10,4.242188,327.0039,62.84375,513.0391,6
3084.887,420,67.00508,4384,11,4.242188,327.0039,69.3125,506.5703,6
3083.883,420,67.85714,4384,12,4.242188,327.0039,61.23828,514.6445,6
3084.762,420,68.86076,4384,12,4.242188,327.0039,61.92578,513.957,6
3083.883,420,69.2112,4384,8,4.242188,327.0039,65.62109,510.2617,6
3084.762,420,68.35443,4352,11,4.242188,327.0039,58.91016,516.9727,6
3084.762,420,67.68448,4352,11,4.242188,327.0039,61.375,514.5078,6
3083.883,420,68.46154,4352,11,4.242188,327.0039,65.32031,510.5625,6
3084.762,420,67.51269,4352,15,4.25,326.9961,64.31641,511.5664,6
3084.762,420,68.62245,4352,14,4.25,327.0039,59.05078,516.8242,6
3083.883,420,67.17557,4352,11,4.25,327.0039,61.32031,514.5547,6
3082.125,420,66.41026,4352,9,4.25,327.0039,61.22656,514.6484,6
3083.883,420,68.10127,4352,13,4.25,327.0039,57.85547,518.0195,6
3084.762,420,67.17557,4352,12,4.25,327.0039,64.09766,511.7773,6
3084.887,420,66.92112,4352,13,4.25,327.0039,59.52734,516.3477,6
3085.766,420,66.66667,4352,11,4.25,327.0039,61.63281,514.2422,6
3084.887,420,67.60204,4352,7,4.25,327.0039,58.80859,517.0664,6
3084.777,420,63.22418,4352,13,4.25,327.0039,59.75781,516.1172,6
3082.125,420,61.80905,4352,12,4.25,327.0039,64.10156,511.7734,6
3083.883,420,60.4534,4352,13,4.25,327.0039,63.12109,512.7539,6
3083.883,420,56.25,4384,14,4.25,327.0039,64.18359,511.6914,6
3083.883,420,54.0201,4384,15,4.25,327.0039,60.86719,515.0078,6
3083.883,420,63.07692,4384,11,4.25,327.0039,62.90234,512.9727,6
3084.762,420,66.83805,4384,11,4.25,327.0039,58.17188,517.7031,6
3083.883,420,69.7201,4384,12,4.25,327.0039,66.39453,509.4805,6
3084.762,420,71.09974,4384,13,4.25,327.0039,62.24609,513.6289,6
3083.883,420,69.52141,4384,9,4.25,327.0039,62.125,513.75,6
3084.777,420,67.85714,4384,13,4.25,327.0039,58.10547,517.7695,6
3084.762,420,68.20513,4384,14,4.25,327.0039,60.28906,515.5859,6
3083.883,420,70.51282,4384,17,4.25,327.0039,60.23047,515.6445,6
3083.883,420,67.85714,4384,8,4.265625,326.9883,62.43359,513.4414,6
3083.883,420,70.30457,4384,13,4.265625,327.0039,57.83594,518.0234,6
3084.762,420,67.67677,4384,12,4.265625,327.0039,62.19531,513.6641,6
3083.004,420,67.34694,4384,11,4.265625,327.0039,62.32422,513.5352,6
3084.762,421,71.28463,4384,11,4.265625,327.0039,57.375,518.4844,6
3084.762,421,67.27273,4384,12,4.265625,327.0039,68.86328,506.9961,6
3083.02,421,68.36735,4384,12,4.265625,327.0039,60.08203,515.7773,6
3083.883,421,67.17172,4384,13,4.265625,327.0039,60.03906,515.8203,6
3083.883,421,66.32653,4384,13,4.265625,327.0039,63.35938,512.5,6
3084.762,421,69.79695,4384,12,4.265625,327.0039,58.08594,517.7734,6
3084.762,421,66.91919,4384,7,4.265625,327.0039,59.78516,516.0742,6
3083.004,421,66.58163,4384,9,4.265625,327.0039,63.98438,511.875,6
3084.762,421,69.69697,4384,11,4.265625,327.0039,58.58203,517.2773,6
3084.762,421,65.29563,4384,12,4.265625,327.0039,65.55469,510.3047,6
3083.883,421,66.75127,4384,16,4.265625,327.0039,60.58203,515.2773,6
3083.883,421,67.25441000000001,4384,15,4.265625,327.0039,59.19531,516.6641,6
3083.883,421,64.97462,4384,9,4.265625,327.0039,59.12891,516.7305,6
3084.777,421,61.65414,4384,9,4.265625,327.0039,60.70312,515.1562,6
3084.777,421,60.10101,4384,10,4.265625,327.0039,63.0625,512.7969,6
3083.02,421,61.86869,4384,9,4.265625,327.0039,59.4375,516.4219,6
3083.898,421,57.35661,4384,15,4.265625,327.0039,62.73047,513.1289,6
3083.02,421,54.0,4384,10,4.265625,327.0039,66.92969,508.9297,6
3084.777,421,62.18905,4384,8,4.265625,327.0039,64.78906,511.0703,6
3083.898,421,67.86632,4384,10,4.265625,327.0039,62.30078,513.5586,6
3084.777,421,67.69231,4384,11,4.265625,327.0039,65.55469,510.3047,6
3084.762,421,67.00767,4384,14,4.265625,327.0039,60.15234,515.707,6
3082.141,421,67.01031,4384,11,4.265625,327.0039,61.03125,514.8281,6
3084.777,421,65.3944,4384,5,4.265625,327.0039,61.17188,514.6875,6
3083.898,421,69.40874,4384,12,4.265625,327.0039,59.27734,516.582,6
3083.898,421,65.64885,4384,13,4.265625,327.0039,65.46875,510.3906,6
3083.898,421,67.4359,4384,14,4.265625,327.0039,61.83594,514.0234,6
3083.898,421,67.52577,4384,8,4.265625,327.0039,62.99609,512.8633,6
3083.898,421,64.93506000000001,4384,8,4.265625,327.0039,57.44531,518.4141,6
3083.02,421,66.24041,4384,9,4.265625,327.0039,59.60156,516.2578,6
3084.777,421,65.05102,4384,11,4.265625,327.0039,59.875,515.9844,6
3084.777,421,68.46154,4384,11,4.265625,327.0039,67.58203,508.2773,6
3083.898,421,66.41221,4384,12,4.265625,327.0039,61.26562,514.5938,6
3084.777,421,68.11224,4384,13,4.265625,327.0039,60.75391,515.1055,6
3083.898,421,66.24365,4384,12,4.273438,327.0039,61.13672,514.7148,6
3083.898,421,65.12821,4384,11,4.273438,327.0039,59.99609,515.8555,6
3083.898,421,67.34177,4384,10,4.273438,327.0039,56.33984,519.5117,6
3083.898,421,66.41221,4352,8,4.273438,327.0039,58.96875,516.8828,6
3083.898,421,66.41026,4352,8,4.273438,327.0039,61.74609,514.1055,6
3083.898,421,68.52792,4352,9,4.273438,327.0039,62.78516,513.0664,6
3082.141,421,69.03553,4352,14,4.273438,327.0039,64.73047,511.1211,6
3084.402,421,65.56962,4352,10,4.273438,327.0039,56.88281,518.9688,6
3085.281,421,66.58291,4352,9,4.273438,327.0039,61.1875,514.6641,6
3083.883,421,66.32911,4352,13,4.273438,327.0039,58.24609,517.6055,6
3083.898,421,62.27848,4352,12,4.273438,327.0039,55.08594,520.7656,6
3084.762,421,59.94962,4352,8,4.273438,327.0039,62.05078,513.8008,6
3084.762,422,57.93451,4352,10,4.28125,327.0039,58.95312,516.8906,6
3083.898,422,54.0,4352,20,4.28125,327.0039,62.43359,513.4102,6
3083.898,422,60.10101,4352,9,4.28125,327.0039,60.48438,515.3594,6
3083.922,422,66.16162,4352,10,4.28125,327.0039,58.59766,517.2461,6
3083.898,422,71.53846,4384,9,4.28125,327.0039,57.02344,518.8203,6
3083.898,425,66.92112,4384,15,4.28125,327.0039,60.8125,515.0312,6
3083.898,422,68.21705,4384,14,4.289062,327.0039,60.27344,515.5625,6
3083.898,422,69.05371,4384,10,4.289062,327.0039,62.80859,513.0273,6
3083.02,422,66.83805,4384,17,4.289062,327.0039,61.84766,513.9883,6
3083.898,422,70.12658,4384,8,4.289062,327.0039,58.32422,517.5117,6
3083.898,422,68.87755,4384,9,4.289062,327.0039,64.57031,511.2656,6
3084.777,422,67.18346,4384,16,4.289062,327.0039,59.76953,516.0664,6
3083.898,422,67.00767,4384,11,4.289062,327.0039,56.61328,519.2227,6
3084.762,422,66.49616,4384,10,4.289062,327.0039,65.75,510.0859,6
3083.883,422,68.12339,4384,10,4.289062,327.0039,66.36719,509.4688,6
3084.762,422,65.48223,4384,10,4.289062,327.0039,66.04297,509.793,6
3084.762,422,66.75258,4384,8,4.289062,327.0156,61.32812,514.4961,6
3082.125,422,69.36709,4384,6,4.289062,327.0156,58.02734,517.7969,6
3084.762,422,69.54315,4384,15,4.289062,327.0156,58.54297,517.2812,6
3083.883,422,66.24041,4384,10,4.289062,327.0156,59.15234,516.6719,6
3083.883,422,66.66667,4352,10,4.289062,327.0156,60.60547,515.2188,6
3082.125,422,67.7665,4352,6,4.289062,327.0156,59.92578,515.8984,6
3082.125,422,67.59494,4352,11,4.289062,327.0156,58.875,516.9492,6
3083.883,422,65.31646,4352,14,4.289062,327.0156,66.92188,508.9023,6
3083.898,422,68.10127,4352,9,4.296875,327.0156,59.8125,516.0039,6
3083.883,422,68.71795,4352,13,4.296875,327.0156,62.53125,513.2852,6
3083.883,422,67.00508,4352,11,4.296875,327.0156,57.84766,517.9688,6
3083.883,422,69.26952,4352,10,4.296875,327.0156,62.94141,512.875,6
3084.777,422,64.66165,4352,12,4.296875,327.0156,65.75,510.0664,6
3084.762,422,62.46851,4352,9,4.296875,327.0156,65.06641,510.75,6
3083.883,422,59.85037,4352,17,4.296875,327.0156,61.08203,514.7344,6
3083.883,422,54.5,4352,11,4.296875,327.0156,59.08984,516.7266,6
3083.883,422,55.18987,4352,8,4.296875,327.0156,60.96875,514.8477,6
3083.883,422,66.66667,4352,18,4.296875,327.0156,63.97656,511.8398,6
3083.004,422,69.38776,4352,7,4.296875,327.0156,60.61328,515.2031,6
3084.762,422,68.51385,4352,10,4.296875,327.0156,63.56641,512.25,6
3084.762,422,67.34177,4352,6,4.296875,327.0156,59.71875,516.0977,6
3083.883,422,66.75127,4352,10,4.296875,327.0156,59.62891,516.1875,6
3084.762,422,67.86632,4352,11,4.296875,327.0156,55.94141,519.875,6
3083.883,422,67.26804,4352,10,4.296875,327.0156,61.80469,514.0117,6
3083.883,422,66.24041,4352,12,4.296875,327.0156,55.67969,520.1367,6
3084.762,422,66.24041,4352,9,4.296875,327.0156,60.01172,515.8047,6
3084.762,421,67.43003,4352,11,4.296875,327.0156,63.5625,512.2539,6
3083.883,421,69.48718,4320,9,4.296875,327.0156,57.33594,518.4805,6
3083.883,421,68.70229,4320,15,4.296875,327.0156,61.45312,514.3633,6
3083.883,421,69.03553,4320,15,4.296875,327.0156,62.28906,513.5273,6
3084.762,421,65.98465,4320,13,4.296875,327.0156,58.70312,517.1133,6
3084.762,421,68.10127,4320,9,4.304688,327.0156,61.91797,513.8906,6
3083.883,421,66.66667,4320,14,4.304688,327.0156,60.94922,514.8594,6
3084.762,421,69.84536,4320,15,4.304688,327.0156,61.39062,514.418,6
3083.898,421,66.16162,4320,16,4.304688,327.0156,58.79688,517.0117,6
3083.883,421,66.07143,4320,14,4.304688,327.0156,57.03125,518.7773,6
3083.883,421,69.79695,4320,8,4.304688,327.0156,64.76953,511.0391,6
3084.762,421,65.30612,4320,11,4.304688,327.0156,63.90625,511.9023,6
3083.883,421,68.11224,4320,21,4.304688,327.0156,59.28516,516.5234,6
3083.883,421,65.65657,4320,11,4.304688,327.0156,57.24219,518.5664,6
3083.883,421,64.39394,4320,7,4.304688,327.0156,61.47656,514.332,6
3083.883,421,65.56122,4320,12,4.304688,327.0156,59.91797,515.8906,6
3083.004,420,65.3944,4320,9,4.304688,327.0156,63.77734,512.0312,6
3084.762,420,64.83791,4320,11,4.304688,327.0156,64.22266,511.5859,6
3084.762,420,59.64912,4320,17,4.304688,327.0156,61.64844,514.1602,6
3084.762,420,55.77889,4320,12,4.304688,327.0156,63.67969,512.1289,6
3083.883,420,58.83838,4320,18,4.304688,327.0156,58.83984,516.9688,6
3083.883,420,63.23907,4320,11,4.304688,327.0156,57.71484,518.0938,6
3083.883,420,69.05371,4352,9,4.304688,327.0156,58.75,517.0586,6
3083.883,420,67.09184,4352,13,4.304688,327.0156,63.16797,512.6406,6
3083.883,420,68.62245,4352,10,4.304688,327.0156,58.10938,517.6992,6
3083.883,420,69.13265,4352,9,4.304688,327.0156,58.06641,517.7422,6
3084.762,420,66.15776,4352,10,4.304688,327.0156,62.04297,513.7656,6
3083.883,420,69.13265,4384,8,4.304688,327.0156,57.64453,518.1641,6
3083.883,420,67.01031,4384,12,4.3125,327.0156,56.87109,518.9297,6
3083.883,420,69.89796,4384,16,4.3125,327.0156,61.80859,513.9922,6
3083.883,420,64.2132,4384,9,4.3125,327.0156,60.05859,515.7422,6
3084.762,420,65.64885,4384,8,4.3125,327.0156,63.62109,512.1797,6
3083.883,420,69.46565,4384,16,4.3125,327.0156,60.23438,515.5664,6
3083.004,420,71.20823,4384,9,4.3125,327.0156,61.43359,514.3672,6
3084.762,420,64.97462,4384,10,4.3125,327.0156,61.16406,514.6367,6
3083.004,420,68.5422,4384,9,4.3125,327.0156,60.52344,515.2773,6
3084.762,420,67.00767,4352,11,4.3125,327.0156,60.06641,515.7344,6
3083.883,420,68.93939,4352,17,4.3125,327.0156,63.96484,511.8359,6
3083.883,420,67.26343,4352,9,4.320312,327.0078,61.83594,513.9648,6
3084.762,420,70.12658,4352,9,4.320312,327.0156,61.55078,514.2422,6
3084.762,420,68.27411,4352,8,4.320312,327.0156,56.43359,519.3594,6
3083.883,420,64.12214,4352,15,4.320312,327.0156,57.28906,518.5039,6
3084.762,420,70.25641,4352,9,4.320312,327.0156,63.1875,512.6055,6
3084.762,420,67.68448,4352,10,4.320312,327.0156,57.59375,518.1992,6
3083.883,420,67.69231,4320,9,4.320312,327.0156,61.70703,514.0859,6
3083.883,420,66.83544,4320,6,4.320312,327.0156,66.00781,509.7852,6
3084.762,420,64.89899,4320,11,4.320312,327.0156,58.73828,517.0547,6
3083.883,420,64.3038,4320,15,4.320312,327.0156,64.48828,511.3047,6
3083.883,420,61.25,4320,6,4.320312,327.0156,62.875,512.918,6
3083.883,420,57.3201,4320,9,4.320312,327.0156,59.29688,516.4961,6
3084.762,420,57.60599,4320,11,4.320312,327.0156,61.23047,514.5625,6
3083.004,420,61.9898,4320,11,4.320312,327.0156,62.03906,513.7539,6
3083.004,420,67.61658,4320,7,4.320312,327.0156,63.53516,512.2578,6
3083.883,420,67.35219,4320,5,4.320312,327.0156,62.66797,513.125,6
3083.883,420,66.75325,4320,9,4.320312,327.0156,63.30078,512.4922,6
3084.762,420,60.56701,4320,12,4.320312,327.0156,60.18359,515.6094,6
3084.762,420,64.75196,4320,14,4.320312,327.0156,56.38281,519.4102,6
3084.762,420,67.77494,4320,12,4.320312,327.0156,61.52344,514.2695,6
3083.883,420,70.51282,4320,11,4.320312,327.0156,61.02734,514.7656,6
3083.004,420,71.13924,4320,9,4.320312,327.0156,58.69141,517.1016,6
3084.762,420,68.38046,4320,14,4.320312,327.0156,55.57422,520.2188,6
3083.004,420,68.79795,4320,10,4.320312,327.0156,61.48047,514.3125,6
3084.762,420,67.43003,4320,11,4.320312,327.0156,60.10156,515.6914,6
3084.777,420,68.35443,4320,17,4.320312,327.0156,60.40625,515.3867,6
3083.004,420,67.09845,4320,14,4.320312,327.0156,60.67578,515.1172,6
3084.762,420,66.49616,4320,11,4.320312,327.0156,62.04297,513.75,6
3084.762,420,67.77494,4320,11,4.320312,327.0156,63.05859,512.7344,6
3083.883,420,65.13995,4320,8,4.320312,327.0156,59.91016,515.8828,6
3084.762,420,65.05102,4320,11,4.320312,327.0156,58.33594,517.457,6
3084.762,420,67.34177,4320,8,4.320312,327.0156,58.125,517.668,6
3083.004,420,69.28934,4320,12,4.320312,327.0156,58.64453,517.1484,6
3083.883,420,65.05102,4320,11,4.320312,327.0156,58.70703,517.0859,6
3084.762,420,66.49746,4320,14,4.320312,327.0156,56.76562,519.0273,6
3083.883,420,66.58098,4320,6,4.320312,327.0156,59.16016,516.6328,6
3084.762,420,68.63753,4320,8,4.320312,327.0156,60.02734,515.7656,6
3083.883,420,64.63104,4320,11,4.320312,327.0156,59.29297,516.5,6
3083.883,420,65.81633,4320,9,4.320312,327.0156,59.14844,516.6445,6
3083.004,420,65.82915,4320,15,4.320312,327.0156,61.07812,514.7148,6
3083.004,420,60.44776,4320,13,4.320312,327.0156,65.67969,510.1133,6
3083.004,420,56.10973,4320,6,4.320312,327.0156,61.5,514.293,6
3083.898,420,51.38539,4320,12,4.320312,327.0156,58.4375,517.3555,6
3083.898,420,54.10256,4320,13,4.320312,327.0156,58.83594,516.957,6
3083.883,420,70.9596,4320,9,4.320312,327.0156,59.78516,516.0078,6
3083.004,420,67.17557,4320,13,4.320312,327.0156,56.5625,519.2305,6
3084.762,420,69.2112,4320,13,4.320312,327.0156,61.33203,514.4609,6
3084.762,420,67.59494,4320,12,4.320312,327.0156,59.64453,516.1484,6
3084.777,421,69.15167,4320,10,4.320312,327.0156,63.53516,512.2578,6
3083.898,421,69.56522,4320,13,4.320312,327.0156,60.33594,515.457,6
3084.777,421,69.2112,4320,9,4.320312,327.0156,63.02734,512.7656,6
3083.883,421,70.40816,4320,11,4.320312,327.0156,60.125,515.668,6
3083.883,421,65.98985,4320,10,4.320312,327.0156,58.15625,517.6367,6
3084.762,421,69.54315,4320,10,4.328125,327.0078,64.37891,511.4141,6
3083.004,421,69.79167,4320,15,4.328125,327.0156,64.21875,511.5664,6
3083.883,421,69.54315,4320,10,4.328125,327.0156,60.68359,515.1016,6
3083.883,421,68.28645,4320,10,4.328125,327.0156,59.70703,516.0781,6
3084.762,421,68.03069,4352,9,4.328125,327.0156,65.21094,510.5742,6
3083.883,421,66.66667,4352,11,4.328125,327.0156,63.22266,512.5625,6
3084.762,421,69.13265,4352,11,4.328125,327.0156,61.38281,514.4023,6
3084.777,421,67.85714,4352,11,4.335938,327.0156,60.71484,515.0625,6
3083.883,421,68.87755,4352,10,4.335938,327.0156,58.54688,517.2305,6
3083.91,421,66.83544,4352,13,4.335938,327.0156,57.45312,518.3242,6
3084.789,421,63.93862,4352,15,4.335938,327.0156,59.9375,515.8398,6
3083.91,421,66.24365,4352,18,4.335938,327.0156,62.19531,513.582,6
3084.762,421,67.59494,4352,9,4.335938,327.0156,65.07812,510.6992,6
3083.883,421,67.17557,4352,15,4.335938,327.0156,64.48438,511.293,6
3083.883,421,65.31646,4352,11,4.335938,327.0156,57.00781,518.7695,6
3083.883,421,62.34097,4352,6,4.335938,327.0156,61.87109,513.9062,6
3083.004,421,62.18274,4352,11,4.335938,327.0156,62.47656,513.3008,6
3084.762,421,63.8191,4352,9,4.335938,327.0156,60.94141,514.8359,6
3083.883,421,61.04218,4352,11,4.335938,327.0156,58.56641,517.2109,6
3083.004,421,59.39086,4352,10,4.335938,327.0156,61.19141,514.5859,6
3083.898,421,56.92695,4352,10,4.335938,327.0156,62.25,513.5273,6
3083.883,421,65.20619,4352,9,4.335938,327.0156,58.79297,516.9844,6
3083.883,421,65.81633,4352,11,4.335938,327.0156,60.23047,515.5469,6
3084.762,421,68.97436,4352,11,4.335938,327.0156,64.26172,511.5156,6
3084.762,421,66.32911,4352,12,4.335938,327.0156,59.39453,516.3828,6
3083.883,421,67.09184,4352,13,4.335938,327.0156,56.06641,519.7109,6
3083.883,421,67.25888,4352,9,4.335938,327.0156,59.82031,515.957,6
3083.883,421,69.13265,4320,10,4.335938,327.0156,62.64062,513.1367,6
3083.883,421,69.79695,4320,9,4.335938,327.0156,59.23828,516.5391,6
3084.762,421,66.24041,4352,11,4.335938,327.0156,56.03906,519.7383,6
