pose_landmarking_rpi_mem.committed_Committed_AS,pose_landmarking_rpi_system.active_processes_active,pose_landmarking_rpi_system.cpu_user,pose_landmarking_rpi_system.file_nr_used_used,pose_landmarking_rpi_system.processes_running,pose_landmarking_rpi_system.ram_buffers,pose_landmarking_rpi_system.ram_cached,pose_landmarking_rpi_system.ram_free,pose_landmarking_rpi_system.ram_used,Target
3240.055,420,58.79397,4320,13,1.804688,140.96875,169.8281,594.5273,10
3240.055,420,63.70558,4320,14,1.804688,140.99609,170.6172,593.7109,10
3240.055,420,74.80916,4320,12,1.804688,140.99609,165.61719,598.7109,10
3240.055,420,71.06599,4320,10,1.804688,140.99609,172.168,592.1602,10
3240.055,420,69.66581,4320,11,1.804688,140.99609,166.97266,597.3555,10
3240.055,420,67.60204,4320,10,1.804688,140.99609,169.8438,594.4844,10
3240.055,420,67.69231,4320,8,1.804688,140.99609,166.94531,597.3828,10
3240.055,420,73.68421,4320,12,1.804688,140.99609,165.28125,599.0469,10
3240.055,420,74.1688,4320,13,1.804688,140.99609,169.0078,595.3203,10
3240.055,420,72.08122,4320,11,1.804688,140.99609,166.60156,597.7266,10
3240.055,420,72.93233,4320,19,1.804688,140.99609,166.94922,597.3789,10
3240.055,420,66.83544,4320,11,1.804688,140.99609,168.0234,596.3047,10
3240.055,419,76.14213,4320,9,1.804688,140.99609,165.91406,598.4141,10
3240.055,419,72.47475,4320,12,1.804688,140.99609,170.9141,593.4141,10
3240.055,419,72.26463,4352,13,1.804688,140.99609,170.1484,594.1797,10
3240.055,419,70.10309,4352,13,1.804688,140.99609,167.69141,596.6367,10
3240.055,419,73.75,4352,9,1.804688,140.99609,169.2578,595.0703,10
3240.055,419,70.12658,4352,11,1.804688,140.99609,165.78906,598.5391,10
3240.055,419,71.35678,4352,13,1.804688,140.99609,168.6602,595.668,10
3240.055,419,69.87342,4352,11,1.804688,140.99609,164.21484,600.1133,10
3240.055,419,70.55838,4352,9,1.804688,140.99609,169.8477,594.4805,10
3240.055,419,75.63452,4352,9,1.804688,140.99609,171.2891,593.0391,10
3240.055,419,74.87437,4352,16,1.804688,140.99609,166.25781,598.0703,10
3240.055,419,75.44757,4352,7,1.804688,141.00781,172.5078,591.8086,10
3240.055,419,74.25,4352,18,1.804688,141.00781,168.3516,595.9648,10
3240.055,419,71.68367,4352,9,1.804688,141.00781,166.32031,597.9961,10
3240.055,419,69.19192,4352,12,1.804688,141.00781,167.9922,596.3242,10
3240.055,419,71.13924,4352,9,1.804688,141.00781,168.7539,595.5625,10
3240.055,419,62.31156,4352,12,1.804688,141.00781,165.80859,598.5078,10
3240.055,419,67.75,4352,8,1.804688,141.00781,172.8516,591.4648,10
3240.055,419,62.12121,4352,8,1.804688,141.00781,168.5312,595.7852,10
3240.055,419,63.40852,4352,13,1.804688,141.00781,168.793,595.5234,10
3240.055,419,69.7201,4352,7,1.8125,141.00781,166.14062,598.168,10
3240.055,419,67.59494,4352,9,1.8125,141.00781,167.8906,596.418,10
3240.055,419,73.52185,4352,8,1.8125,141.00781,169.457,594.8516,10
3240.055,419,71.6792,4352,12,1.8125,141.00781,171.0664,593.2422,10
3240.055,419,75.38071,4352,13,1.8125,141.00781,167.64844,596.6602,10
3240.055,419,72.58883,4352,6,1.8125,141.00781,164.03906,600.2695,10
3240.055,419,70.48346,4352,14,1.8125,141.00781,173.3086,591.0,10
3240.055,419,70.45455,4352,13,1.8125,141.00781,167.74219,596.5664,10
3240.055,419,73.46939,4352,13,1.8125,141.00781,172.6211,591.6875,10
3240.055,419,72.47475,4352,12,1.8125,141.00781,168.3438,595.9648,10
3240.055,419,73.9899,4352,11,1.8125,141.00781,169.6289,594.6797,10
3240.055,419,70.9596,4352,9,1.8125,141.00781,171.2148,593.0938,10
3240.055,420,70.33248,4352,10,1.8125,141.00781,170.5078,593.8008,10
3240.055,418,71.06599,4352,15,1.8125,141.00781,166.43359,597.875,10
3240.055,418,72.12276,4352,12,1.8125,141.00781,164.16797,600.1406,10
3240.055,418,70.9596,4352,16,1.8125,141.00781,172.5391,591.7695,10
3240.055,418,73.85787,4352,10,1.820312,141.00781,167.70312,596.5977,10
3240.055,418,71.03275,4352,7,1.820312,141.00781,165.48828,598.8125,10
3240.055,418,69.3299,4352,9,1.820312,141.00781,171.8516,592.4492,10
3240.055,418,72.84264,4352,16,1.820312,141.00781,168.3398,595.9609,10
3240.055,418,72.51908,4352,10,1.820312,141.08203,168.8477,595.3789,10
3240.055,418,74.18546,4352,10,1.820312,141.08203,170.5547,593.6719,10
3240.055,418,75.88832,4352,14,1.820312,141.08203,171.7305,592.4961,10
3240.055,418,72.54408,4352,14,1.820312,141.08203,168.9961,595.2305,10
3240.055,418,66.66667,4352,10,1.820312,141.08203,176.3984,587.8281,10
3240.055,418,67.08861,4352,13,1.820312,141.08203,175.4062,588.8203,10
3240.055,418,66.66667,4352,8,1.820312,141.08203,169.1992,595.0273,10
3240.055,418,68.01008,4352,15,1.820312,141.08203,170.582,593.6445,10
3240.055,418,61.46096,4352,14,1.820312,141.08203,168.5859,595.6406,10
3240.055,418,60.55276,4384,16,1.820312,141.08203,167.9023,596.3242,10
3240.055,417,67.08543,4384,9,1.820312,141.08203,165.47266,598.7539,10
3240.055,417,72.58883,4384,11,1.820312,141.08203,165.87891,598.3477,10
3240.055,417,71.75573,4384,8,1.820312,141.10938,168.3008,595.8984,10
3240.055,417,74.10256,4384,6,1.820312,141.10938,166.55078,597.6484,10
3240.055,417,74.1206,4384,12,1.820312,141.10938,163.59766,600.6016,10
3240.07,417,70.69409,4384,11,1.820312,141.10938,178.4062,585.793,10
3240.055,417,70.85427,4384,21,1.820312,141.10938,175.5156,588.6836,10
3240.055,417,73.36683,4352,7,1.820312,141.10938,170.2383,593.9609,10
3240.055,417,71.17794,4352,9,1.820312,141.10938,173.7266,590.4727,10
3240.055,417,68.35443,4352,10,1.820312,141.10938,172.543,591.6562,10
3240.055,416,69.87342,4352,12,1.820312,141.10938,178.5391,585.6602,10
3240.055,416,70.99237,4352,12,1.820312,141.10938,174.8516,589.3477,10
3240.055,416,67.67677,4352,14,1.820312,141.10938,175.5664,588.6328,10
3240.055,416,70.05076,4352,15,1.820312,141.10938,176.4492,587.75,10
3240.055,416,72.29219,4352,12,1.820312,141.10938,173.4844,590.7148,10
3240.055,416,69.66581,4352,15,1.820312,141.10938,172.6055,591.5938,10
3240.055,416,68.43434,4352,10,1.820312,141.10938,175.5508,588.6484,10
3240.055,416,70.58824,4352,10,1.820312,141.10938,171.082,593.1172,10
3240.055,416,68.19338,4352,8,1.820312,141.10938,177.2266,586.9727,10
3240.055,416,73.09645,4352,16,1.820312,141.10938,178.0469,586.1523,10
3240.055,416,70.43702,4384,14,1.820312,141.10938,172.0312,592.168,10
3240.055,416,69.46565,4384,10,1.820312,141.10938,175.8477,588.3516,10
3240.055,416,73.81546,4384,5,1.820312,141.10938,177.332,586.8672,10
3240.055,416,69.54315,4384,9,1.820312,141.10938,171.3438,592.8555,10
3240.055,417,70.63291,4384,11,1.820312,141.10938,172.4453,591.7539,10
3240.055,418,73.23232,4384,13,1.820312,141.10938,170.9961,593.2031,10
3240.055,419,69.7733,4384,10,1.820312,141.10938,175.4531,588.7461,10
3240.055,419,64.1791,4384,11,1.820312,141.10938,171.9531,592.2461,10
3240.055,419,61.96474,4384,14,1.820312,141.10938,172.9805,591.2188,10
3240.055,419,56.96203,4384,12,1.820312,141.10938,169.1133,595.0859,10
3240.055,419,62.21662,4384,15,1.820312,141.10938,168.7773,595.4219,10
3240.055,419,73.61809,4384,13,1.820312,141.10938,171.5078,592.6914,10
3240.055,418,72.11055,4384,21,1.820312,141.10938,170.0039,594.1953,10
3240.055,419,69.74359,4384,12,1.820312,141.10938,171.6641,592.5352,10
3240.055,419,70.91837,4384,12,1.820312,141.10938,173.4648,590.7344,10
3240.055,419,69.36709,4384,13,1.820312,141.10938,170.5117,593.6875,10
3240.055,419,72.29219,4384,16,1.820312,141.10938,166.73828,597.4609,10
3240.055,419,72.84264,4384,16,1.820312,141.10938,172.7188,591.4805,10
3240.055,419,74.24242,4384,10,1.820312,141.10938,169.5391,594.6602,10
3240.055,419,71.3555,4384,16,1.820312,141.10938,170.2148,593.9844,10
3240.055,419,68.93939,4384,7,1.828125,141.10156,173.3359,590.8633,10
3240.055,419,71.42857,4384,9,1.828125,141.10938,167.48828,596.7031,10
3240.055,419,69.7201,4384,11,1.828125,141.10938,169.1484,595.043,10
3240.055,419,72.11055,4384,9,1.828125,141.10938,168.8789,595.3125,10
3240.055,419,72.12276,4384,11,1.828125,141.10938,170.7773,593.4141,10
3240.055,419,70.63291,4352,13,1.828125,141.10938,170.7734,593.418,10
3240.055,419,70.27708,4352,13,1.835938,141.10938,171.9414,592.2422,10
3240.055,419,73.65729,4352,11,1.835938,141.10938,168.7188,595.4648,10
3240.055,419,70.33248,4352,7,1.835938,141.10938,166.30859,597.875,10
3240.055,419,73.23232,4352,7,1.835938,141.10938,167.15234,597.0312,10
3240.055,419,75.75758,4352,8,1.835938,141.10938,168.875,595.3086,10
3240.055,419,71.92982,4320,12,1.835938,141.10938,170.3125,593.8711,10
3240.07,419,69.64286,4320,13,1.835938,141.10938,170.0938,594.0898,10
3240.055,419,71.35678,4320,10,1.835938,141.10938,166.73047,597.4531,10
3240.055,419,69.36709,4320,8,1.835938,141.10938,167.8398,596.3438,10
3240.055,419,69.52141,4320,15,1.835938,141.10938,170.7656,593.418,10
3240.055,419,68.51385,4320,18,1.835938,141.10938,169.1484,595.0352,10
3240.055,419,69.69697,4352,9,1.835938,141.10938,166.03125,598.1523,10
3240.055,419,64.32161,4352,8,1.835938,141.10938,166.72656,597.457,10
3240.055,419,61.71285,4352,10,1.835938,141.10938,167.50391,596.6797,10
3240.07,419,61.59601,4352,14,1.835938,141.10938,169.1289,595.0547,10
3240.07,419,67.51269,4384,12,1.835938,141.10938,165.25,598.9336,10
3240.07,419,72.33503,4384,8,1.835938,141.10938,162.54688,601.6367,10
3240.055,419,71.28463,4384,6,1.835938,141.10938,163.74609,600.4375,10
3240.055,419,70.81218,4384,7,1.835938,141.10938,165.39844,598.7852,10
3240.055,419,70.91837,4384,11,1.84375,141.10938,170.0508,594.125,10
3240.055,419,71.5736,4384,13,1.84375,141.10938,167.8086,596.3672,10
3240.055,419,71.02564,4384,14,1.84375,141.10938,166.25,597.9258,10
3240.055,419,68.0203,4384,9,1.851562,141.10156,164.20703,599.9688,10
3240.055,419,69.11392,4384,9,1.851562,141.10938,173.2891,590.8789,10
3240.055,419,71.07232,4384,10,1.851562,141.10938,169.8516,594.3164,10
3240.055,419,70.91837,4384,10,1.851562,141.10938,167.8281,596.3398,10
3240.055,419,68.52792,4384,11,1.851562,141.10938,165.3125,598.8555,10
3240.055,419,72.58883,4384,9,1.851562,141.10938,165.47656,598.6914,10
3241.059,419,72.42268,4384,12,1.859375,141.10938,168.4922,595.668,10
3241.074,419,71.6792,4384,12,1.859375,141.10938,165.34766,598.8125,10
3240.07,420,68.27411,4384,12,1.859375,141.10938,169.9414,594.2188,10
3240.055,420,68.0203,4384,9,1.859375,141.10938,169.1172,595.043,10
3240.055,420,69.52141,4384,15,1.859375,141.10938,166.30078,597.8594,10
3240.055,420,67.00252,4384,8,1.859375,141.10938,162.34766,601.8125,10
3240.055,420,71.53652,4384,15,1.859375,141.10938,170.3828,593.7773,10
3240.055,420,67.00508,4384,9,1.859375,141.10938,170.4609,593.6992,10
3240.055,420,69.36709,4384,10,1.859375,141.10938,171.2266,592.9336,10
3240.055,420,73.41772,4352,19,1.859375,141.10938,171.6562,592.5039,10
3240.055,420,70.88608,4352,11,1.859375,141.10938,169.4805,594.6797,10
3240.055,420,72.40506,4352,13,1.875,141.10156,167.45703,596.6953,10
3240.055,420,66.15776,4352,7,1.875,141.11719,167.9102,596.2266,10
3240.055,420,69.87342,4352,14,1.875,141.11719,163.98047,600.1562,10
3240.055,420,67.08543,4352,7,1.875,141.11719,173.9062,590.2305,10
3240.055,420,59.0,4352,12,1.875,141.11719,170.9375,593.1992,10
3240.055,420,62.0,4352,16,1.875,141.11719,168.4531,595.6836,10
3240.055,420,65.40404,4352,16,1.875,141.11719,168.8398,595.2969,10
3240.055,421,70.10309,4352,12,1.875,141.11719,169.2227,594.9141,10
3240.055,421,69.28934,4352,10,1.875,141.11719,171.1719,592.9648,10
3240.055,421,70.84399,4352,12,1.875,141.11719,173.2734,590.8633,10
3240.055,421,74.03599,4352,7,1.875,141.11719,169.6367,594.5,10
3240.055,421,70.84399,4352,8,1.882812,141.11719,169.8008,594.3281,10
3240.055,421,70.60302,4384,9,1.882812,141.11719,166.875,597.2539,10
3240.055,421,70.48346,4384,8,1.882812,141.11719,169.0117,595.1172,10
3240.055,421,71.06599,4384,11,1.882812,141.11719,174.5,589.6289,10
3240.055,421,73.28244,4384,16,1.882812,141.11719,174.4922,589.6367,10
3240.055,421,75.93985,4384,12,1.882812,141.11719,169.6836,594.4453,10
3240.055,421,74.80916,4384,12,1.882812,141.11719,172.3633,591.7656,10
3240.055,421,70.02519,4384,11,1.882812,141.11719,169.3008,594.8281,10
3240.055,421,71.79487,4384,11,1.882812,141.11719,167.6875,596.4414,10
3240.055,421,72.12276,4384,11,1.882812,141.11719,166.64453,597.4844,10
3240.055,421,69.89796,4384,8,1.882812,141.11719,168.8086,595.3203,10
3240.055,421,70.36082,4384,11,1.882812,141.11719,166.8125,597.3164,10
3240.055,421,74.55919,4384,16,1.882812,141.11719,168.2188,595.9102,10
3240.055,421,72.89003,4384,11,1.882812,141.11719,169.4766,594.6523,10
3240.055,421,69.89796,4352,11,1.890625,141.11719,175.9414,588.1797,10
3240.055,421,72.72727,4352,13,1.890625,141.11719,172.1172,592.0039,10
3240.055,421,71.53652,4352,13,1.890625,141.11719,169.4648,594.6562,10
3240.055,421,68.68687,4384,11,1.890625,141.11719,171.7617,592.3594,10
3240.055,421,70.9596,4384,12,1.890625,141.11719,171.7617,592.3594,10
3240.055,421,70.88608,4384,16,1.890625,141.11719,169.5508,594.5703,10
3240.055,421,66.58354,4384,12,1.890625,141.11719,171.1758,592.9453,10
3240.055,421,69.7201,4384,8,1.890625,141.11719,173.2656,590.8555,10
3240.055,421,67.67677,4384,6,1.890625,141.11719,169.2461,594.875,10
3240.055,421,67.51269,4384,12,1.890625,141.11719,170.7773,593.3438,10
3240.055,421,61.16751,4384,12,1.890625,141.11719,172.3438,591.7773,10
3240.055,421,62.56281,4384,10,1.890625,141.11719,168.5156,595.6055,10
3240.055,421,72.77354,4384,8,1.890625,141.11719,165.86328,598.2578,10
3240.055,421,69.58763,4384,12,1.890625,141.11719,173.8984,590.2227,10
3240.055,421,69.92288,4384,9,1.890625,141.11719,171.0078,593.1133,10
3240.055,421,72.01018,4384,8,1.890625,141.11719,171.7773,592.3438,10
3240.055,421,68.62245,4384,10,1.890625,141.11719,168.8242,595.2969,10
3240.055,421,70.15306,4384,9,1.890625,141.11719,170.6602,593.4609,10
3240.055,421,72.29219,4384,5,1.890625,141.11719,170.332,593.7891,10
3240.055,421,70.05076,4384,11,1.898438,141.11719,170.8906,593.2227,10
3240.055,421,71.24682,4352,12,1.898438,141.11719,173.0781,591.0352,10
3240.055,421,73.43358,4352,11,1.898438,141.11719,173.1602,590.9531,10
3240.055,422,69.92288,4352,17,1.898438,141.11719,170.9453,593.168,10
3240.055,422,73.73737,4352,12,1.898438,141.11719,170.5469,593.5664,10
3240.055,422,70.15306,4352,11,1.898438,141.11719,169.7695,594.3438,10
3240.055,422,70.05076,4352,17,1.898438,141.11719,170.4141,593.6992,10
3240.055,422,72.9798,4352,10,1.898438,141.11719,171.6445,592.4688,10
3240.055,422,74.17722,4352,14,1.898438,141.11719,169.0195,595.0938,10
3240.055,422,75.6962,4352,11,1.898438,141.11719,166.58594,597.5273,10
3240.055,422,71.75573,4352,8,1.898438,141.11719,171.9727,592.1406,10
3240.055,422,67.34177,4352,9,1.898438,141.11719,167.9766,596.1367,10
3240.055,422,71.17347,4352,14,1.898438,141.11719,171.1289,592.9844,10
3240.055,422,69.11392,4352,10,2.035156,141.11719,168.3672,595.6094,10
3240.055,422,73.61809,4352,15,2.035156,141.11719,169.6953,594.2812,10
3240.055,422,72.9798,4352,13,2.035156,141.11719,170.2461,593.7305,10
3240.055,422,75.6962,4352,15,2.035156,141.11719,169.0547,594.9219,10
3240.055,422,72.72727,4352,14,2.035156,141.11719,165.47656,598.5,10
3240.535,421,73.16456,4352,10,2.042969,141.10938,170.2617,593.7148,10
3240.535,421,68.81443,4352,10,2.042969,141.11719,168.0469,595.9219,10
3240.535,421,66.83292,4352,16,2.042969,141.11719,165.98047,597.9883,10
3240.535,421,64.97462,4352,13,2.042969,141.15234,166.69531,597.2383,10
3240.535,422,61.61616,4352,10,2.042969,141.16797,168.0039,595.9141,10
3241.016,422,56.71642,4352,12,2.042969,141.16797,165.10547,598.8125,10
3241.016,422,67.61658,4352,9,2.042969,141.16797,172.168,591.75,10
3241.016,422,70.84399,4352,7,2.042969,141.16797,165.77344,598.1445,10
3241.016,422,71.20823,4352,11,2.042969,141.16797,167.7812,596.1367,10
3241.016,422,72.79597,4352,14,2.042969,141.16797,169.0,594.918,10
3241.016,422,72.79597,4352,13,2.042969,141.16797,165.60938,598.3086,10
3241.016,422,71.21212,4352,9,2.042969,141.16797,163.15234,600.7656,10
3241.016,422,70.99237,4384,15,2.042969,141.16797,165.05469,598.8633,10
3241.016,422,73.60406,4384,7,2.042969,141.16797,166.04297,597.875,10
3241.016,422,68.10127,4384,13,2.042969,141.16797,166.13281,597.7852,10
3241.016,422,70.22901,4384,9,2.042969,141.16797,166.39844,597.5195,10
3241.016,422,73.72449,4384,11,2.042969,141.16797,164.93359,598.9844,10
3241.016,422,72.1519,4384,13,2.042969,141.16797,167.8477,596.0703,10
3238.613,422,72.19388,4384,12,2.042969,141.16797,168.4453,595.4727,10
3238.613,422,73.85787,4384,9,2.042969,141.16797,175.1641,588.7539,10
3238.613,423,73.5369,4384,11,2.042969,141.16797,171.2812,592.6367,10
3238.613,422,72.0403,4384,11,2.042969,141.16797,166.17188,597.7461,10
3238.613,422,72.0403,4384,10,2.042969,141.26562,170.7148,593.1055,10
3238.613,422,76.94236,4384,10,2.042969,141.29297,168.0898,595.7031,10
3238.613,422,76.02041,4384,14,2.042969,141.29297,164.51172,599.2812,10
3238.613,422,72.9798,4384,10,2.042969,141.29297,165.99219,597.8008,10
3238.613,422,71.35678,4384,12,2.042969,141.29297,166.55469,597.2383,10
3238.613,422,68.10127,4384,13,2.042969,141.29297,168.8047,594.9883,10
3238.613,422,68.11224,4384,10,2.042969,141.29297,166.18359,597.6094,10
3238.613,422,71.6792,4384,11,2.042969,141.29297,168.957,594.8359,10
3238.613,422,69.87342,4384,14,2.042969,141.29297,165.95312,597.8398,10
3238.613,422,70.17544,4384,8,2.050781,141.29297,167.04688,596.7383,10
3238.613,422,68.75,4384,11,2.050781,141.29297,169.3906,594.3945,10
3238.613,422,68.0,4384,10,2.050781,141.29297,164.37891,599.4062,10
3238.613,422,64.46701,4384,10,2.050781,141.29297,167.17188,596.6133,10
3238.613,422,61.05528,4384,13,2.050781,141.29297,164.24609,599.5391,10
3238.613,422,57.14286,4384,11,2.050781,141.29297,170.0312,593.7539,10
3238.613,422,71.06599,4384,15,2.050781,141.29297,170.668,593.1172,10
3238.613,422,69.05371,4384,10,2.050781,141.29297,167.27734,596.5078,10
3238.613,422,70.48346,4384,10,2.050781,141.29297,165.44922,598.3359,10
3238.613,422,70.91837,4384,8,2.050781,141.29297,170.2031,593.582,10
3238.613,422,69.5,4384,16,2.050781,141.29297,166.54297,597.2422,10
3238.613,422,73.91304,4384,8,2.050781,141.29297,168.2305,595.5547,10
3238.613,422,71.13924,4384,11,2.050781,141.29297,165.08984,598.6953,10
3238.613,422,70.20202,4352,14,2.050781,141.29297,161.15234,602.6328,10
3238.613,422,71.3198,4352,11,2.050781,141.29297,169.7852,594.0,10
3238.613,422,69.2112,4352,9,2.050781,141.29297,166.12891,597.6562,10
3238.613,422,74.4898,4352,11,2.050781,141.29297,167.76172,596.0234,10
3238.613,422,71.8593,4352,8,2.050781,141.29297,168.0195,595.7656,10
3238.613,422,74.30025,4352,8,2.050781,141.29297,168.9922,594.793,10
3238.613,422,71.5736,4352,9,2.050781,141.29297,169.6367,594.1484,10
3238.613,422,70.58824,4352,10,2.050781,141.29297,170.1016,593.6836,10
3238.613,422,69.38776,4352,8,2.050781,141.29297,170.3398,593.4453,10
3238.613,422,71.39241,4320,10,2.050781,141.29297,167.3125,596.4727,10
3238.613,422,68.01008,4320,10,2.050781,141.29297,166.73828,597.0469,10
3238.629,422,71.89873,4320,15,2.050781,141.29297,168.2617,595.5234,10
3238.613,422,74.68354,4320,12,2.050781,141.29297,166.59766,597.1875,10
3238.613,422,69.34673,4320,13,2.050781,141.29297,162.76953,601.0156,10
3238.613,422,70.81218,4320,16,2.050781,141.29297,174.9531,588.832,10
3238.613,422,68.03069,4320,11,2.050781,141.29297,173.4219,590.3633,10
3238.613,422,70.66327,4320,14,2.050781,141.29297,167.875,595.9102,10
3238.613,422,69.75,4320,12,2.050781,141.29297,169.0938,594.6914,10
3238.613,422,67.42424,4320,10,2.050781,141.29297,166.83594,596.9492,10
3238.613,422,69.94949,4320,8,2.050781,141.29297,168.9609,594.8242,10
3238.629,422,63.90977,4320,12,2.050781,141.29297,169.8281,593.957,10
3238.629,422,60.79404,4320,12,2.050781,141.29297,170.9648,592.8203,10
3238.613,422,55.83756,4320,13,2.050781,141.29297,167.54688,596.2383,10
3238.613,422,66.49874,4320,12,2.050781,141.29297,165.96484,597.8203,10
3238.613,422,72.58883,4320,12,2.050781,141.29297,169.7812,594.0039,10
3238.613,422,68.43434,4320,14,2.050781,141.29297,172.3594,591.4258,10
3238.629,422,71.9697,4320,8,2.050781,141.29297,167.7812,596.0039,10
3238.629,422,68.60759,4320,10,2.050781,141.29297,165.23828,598.5469,10
3238.629,422,71.06599,4320,12,2.058594,141.28516,169.7578,594.0273,10
3238.629,422,69.01763,4320,10,2.058594,141.29297,173.4141,590.3633,10
3238.629,422,69.11392,4352,8,2.058594,141.29297,169.9258,593.8516,10
3238.629,422,71.53652,4352,16,2.058594,141.29297,167.71094,596.0664,10
3238.629,422,70.88608,4352,8,2.058594,141.29297,169.582,594.1953,10
3238.629,422,72.40506,4320,16,2.058594,141.29297,170.3672,593.4102,10
3238.629,422,74.1206,4320,11,2.058594,141.29297,172.0781,591.6992,10
3238.629,422,76.39594,4320,15,2.058594,141.29297,168.2656,595.5117,10
3238.629,422,75.6962,4352,10,2.058594,141.29297,169.0703,594.707,10
3238.629,422,73.29975,4352,15,2.058594,141.29297,171.2539,592.5234,10
3238.629,422,73.55164,4352,12,2.058594,141.29297,170.6055,593.1719,10
3238.629,422,69.38776,4352,9,2.058594,141.29297,167.37891,596.3984,10
3238.629,422,68.51385,4352,15,2.058594,141.29297,169.5273,594.25,10
