gesture_recognition_rpi_mem.committed_Committed_AS,gesture_recognition_rpi_system.active_processes_active,gesture_recognition_rpi_system.cpu_user,gesture_recognition_rpi_system.file_nr_used_used,gesture_recognition_rpi_system.processes_running,gesture_recognition_rpi_system.ram_buffers,gesture_recognition_rpi_system.ram_cached,gesture_recognition_rpi_system.ram_free,gesture_recognition_rpi_system.ram_used,Target
3241.465,431,65.16291,4448,13,4.273438,198.5547,169.4375,534.8633,3
3240.645,428,67.25888,4448,11,4.273438,198.5625,167.7969,536.4961,3
3240.645,428,66.33416,4448,4,4.273438,198.5625,167.14062,537.1523,3
3240.645,428,60.40609,4448,12,4.273438,198.5625,166.67578,537.6172,3
3240.645,428,66.25,4448,15,4.273438,198.5625,165.80078,538.4922,3
3240.645,428,63.52357,4448,9,4.273438,198.5625,165.14453,539.1484,3
3240.645,428,60.69652,4448,5,4.273438,198.5625,163.99609,540.2969,3
3240.645,428,57.45721,4448,7,4.273438,198.5625,169.082,535.2109,3
3240.645,428,53.11721,4480,4,4.273438,198.5625,168.6445,535.6484,3
3240.645,428,53.80711,4480,10,4.273438,198.5625,167.71484,536.5781,3
3240.645,427,62.98201,4480,9,4.273438,198.5625,167.03125,537.2617,3
3240.645,427,69.13265,4480,9,4.273438,198.5625,166.375,537.918,3
3240.645,427,66.83805,4480,4,4.28125,198.5625,165.66406,538.6289,3
3240.645,427,69.3299,4480,11,4.28125,198.5547,169.293,535.0,3
3240.645,427,66.49616,4480,15,4.28125,198.5625,168.8281,535.457,3
3240.645,428,64.94845,4480,10,4.28125,198.5625,168.1719,536.1133,3
3240.645,428,67.44186,4480,11,4.28125,198.5625,167.73438,536.5508,3
3240.645,429,64.54082,4480,12,4.28125,198.5625,167.51562,536.7695,3
3240.645,429,65.15152,4480,10,4.28125,198.5625,166.66797,537.6172,3
3240.645,429,63.98964,4480,11,4.28125,198.5625,165.98438,538.3008,3
3240.645,429,64.12214,4480,12,4.28125,198.5625,165.10938,539.1758,3
3240.645,429,67.08861,4480,6,4.304688,198.5625,163.76953,540.5156,3
3240.645,429,63.42711,4480,9,4.304688,198.5898,163.77344,540.4609,3
3240.645,429,68.18182,4480,15,4.304688,198.5898,164.11328,540.1211,3
3240.645,429,66.49746,4480,5,4.304688,198.5898,163.23828,540.9961,3
3240.645,429,67.92929,4480,8,4.304688,198.5898,166.78516,537.4492,3
3240.645,429,66.49485,4480,10,4.304688,198.5898,171.375,532.8594,3
3240.645,429,65.65657,4512,11,4.304688,198.5898,168.5859,535.6484,3
3240.645,429,67.92929,4480,11,4.304688,198.5898,173.0547,531.1797,3
3240.645,429,66.24365,4480,13,4.3125,198.5898,171.4414,532.793,3
3240.645,429,62.97229,4480,6,4.3125,198.5898,170.5664,533.6602,3
3240.645,429,62.7204,4448,10,4.3125,198.5898,169.6641,534.5625,3
3240.645,430,64.66165,4448,6,4.3125,198.5898,168.543,535.6836,3
3240.645,430,62.69036,4448,10,4.3125,198.5898,167.64062,536.5859,3
3240.645,430,61.90476,4448,12,4.3125,198.5898,171.0039,533.2227,3
3240.645,430,61.12532,4448,9,4.3125,198.5898,170.293,533.9336,3
3240.645,430,61.08374,4448,7,4.3125,198.5898,168.9258,535.3008,3
3240.645,430,57.14286,4448,14,4.3125,198.5898,167.9688,536.2578,3
3240.645,430,53.23383,4448,10,4.3125,198.5898,167.68359,536.543,3
3240.645,430,56.21891,4480,13,4.320312,198.5898,167.26953,536.957,3
3240.645,430,60.70529,4480,9,4.320312,198.582,170.6836,533.543,3
3240.645,430,64.52442,4480,10,4.320312,198.5898,170.2188,534.0,3
3240.645,430,65.73604,4480,9,4.320312,198.5898,168.3867,535.832,3
3240.645,430,68.12339,4480,13,4.320312,198.5898,167.48438,536.7344,3
3240.645,430,65.5527,4480,15,4.320312,198.5898,166.58203,537.6367,3
3240.645,430,64.64646,4480,8,4.320312,198.5898,166.19531,538.0234,3
3240.645,430,65.21739,4480,8,4.320312,198.5898,165.76172,538.457,3
3240.645,430,66.40827,4480,15,4.320312,198.5898,165.08203,539.1367,3
3240.645,430,66.83673,4480,4,4.320312,198.5898,163.45312,540.7656,3
3240.645,430,63.68286,4480,14,4.320312,198.5898,163.97266,540.2461,3
3240.645,430,69.7733,4480,10,4.320312,198.5898,166.42578,537.793,3
3240.645,430,68.84422,4448,15,4.320312,198.5898,166.71875,537.5,3
3240.645,430,67.08861,4448,5,4.320312,198.5898,164.15625,540.0625,3
3240.645,430,66.75127,4448,12,4.320312,198.5898,163.69531,540.5234,3
3240.645,430,67.68448,4448,11,4.320312,198.5898,163.06641,541.1523,3
3240.645,430,67.4359,4448,9,4.320312,198.5898,172.6797,531.5391,3
3240.645,430,66.07143,4480,7,4.320312,198.5898,171.0391,533.1797,3
3240.645,430,64.97462,4480,10,4.320312,198.5898,169.6445,534.5742,3
3240.645,430,68.35443,4480,9,4.320312,198.5898,173.3008,530.918,3
3240.645,430,64.55696,4480,10,4.320312,198.5898,172.125,532.0938,3
3240.645,430,65.99496,4480,9,4.320312,198.5898,171.4688,532.75,3
3240.645,430,68.67168,4480,16,4.320312,198.5898,169.5547,534.6641,3
3240.645,430,64.2132,4480,8,4.320312,198.5898,169.1172,535.1016,3
3240.645,430,64.83791,4480,6,4.320312,198.5898,168.4609,535.7578,3
3240.645,430,63.47607,4480,10,4.320312,198.5898,168.2422,535.9766,3
3240.645,430,64.08978,4480,10,4.320312,198.5898,167.33984,536.8789,3
3240.645,430,61.97531,4480,9,4.320312,198.5898,166.90234,537.3164,3
3241.848,433,60.5,4480,10,4.320312,198.5898,166.46484,537.7539,3
3240.645,430,55.08685,4480,9,4.320312,198.5898,164.83594,539.3828,3
3240.645,430,49.24242,4480,6,4.320312,198.5898,164.15234,540.0664,3
3240.645,430,55.13784,4480,7,4.320312,198.5898,163.25,540.9688,3
3240.645,430,66.06684,4480,8,4.320312,198.5898,162.15625,542.0625,3
3240.645,430,63.84615,4480,10,4.320312,194.5898,170.375,537.8438,3
3240.645,430,66.15776,4480,9,4.320312,194.5898,169.4492,538.7695,3
3240.645,430,63.26531,4480,12,4.320312,194.5898,173.582,534.6367,3
3240.645,430,65.7289,4480,13,4.328125,194.5898,177.0,531.2188,3
3240.645,430,64.59948,4480,6,4.328125,194.5898,176.0977,532.1133,3
3240.645,430,65.89744,4480,15,4.328125,194.5898,174.7031,533.5078,3
3240.645,431,66.66667,4480,5,4.328125,194.5898,172.3359,535.875,3
3240.645,431,66.49616,4480,11,4.328125,194.5898,171.6797,536.5312,3
3240.645,431,67.34177,4480,14,4.328125,194.5898,171.0273,537.1836,3
3240.645,431,64.78149,4480,13,4.328125,194.5898,170.3711,537.8398,3
3240.645,431,64.61538,4480,8,4.335938,194.5898,169.9102,538.3008,3
3240.645,431,62.7551,4480,13,4.335938,194.5898,168.7344,539.4688,3
3240.645,431,65.7289,4480,8,4.335938,194.5898,168.7617,539.4414,3
3240.645,431,62.9156,4480,9,4.335938,194.5898,172.8984,535.3047,3
3240.645,431,68.35443,4480,14,4.335938,194.5898,171.5312,536.6719,3
3240.645,431,68.79795,4480,10,4.335938,194.5898,169.918,538.2852,3
3240.645,431,67.08543,4480,8,4.335938,194.5898,168.2891,539.9141,3
3240.66,431,70.37975,4480,11,4.335938,194.5898,166.1875,542.0156,3
3240.645,431,62.59542,4480,8,4.335938,194.5898,166.03906,542.1641,3
3240.645,431,66.41414,4480,9,4.335938,194.5898,165.5625,542.6406,3
3240.645,430,65.31646,4448,11,4.335938,194.5898,173.6953,534.5078,3
3240.645,430,67.00508,4448,11,4.335938,194.5898,171.7656,536.4375,3
3240.645,430,63.88889,4448,12,4.335938,194.5898,170.6445,537.5586,3
3240.645,430,66.16541,4448,12,4.335938,194.5898,169.5234,538.6797,3
3240.645,430,59.09091,4448,9,4.335938,194.5898,169.0859,539.1172,3
3240.645,430,60.199,4448,7,4.335938,194.5898,168.6484,539.5547,3
3240.66,430,58.89724,4448,14,4.335938,194.5898,167.70703,540.4961,3
3240.645,430,54.6798,4448,16,4.335938,194.5898,167.48828,540.7148,3
3240.645,430,55.41562,4448,12,4.335938,194.5898,173.1016,535.1016,3
3240.66,430,60.5598,4448,15,4.335938,194.5898,170.9727,537.2305,3
3240.645,430,66.16162,4448,9,4.335938,194.5898,169.8516,538.3516,3
3240.645,430,66.75192,4448,5,4.335938,194.5898,167.74609,540.457,3
3240.645,430,66.06684,4448,13,4.335938,194.5898,167.12109,541.082,3
3240.645,430,68.29897,4448,9,4.335938,194.5898,166.68359,541.5195,3
3240.645,430,68.84422,4448,5,4.335938,194.5898,166.51953,541.6836,3
3240.645,430,65.64103,4448,7,4.335938,194.5898,169.9531,538.25,3
3240.645,430,67.25888,4448,17,4.335938,194.5898,170.5234,537.6797,3
3240.645,430,65.81633,4448,10,4.335938,194.5898,171.5664,536.6367,3
3240.645,430,63.0491,4448,7,4.335938,194.5898,174.8203,533.3828,3
3240.645,430,66.91919,4448,12,4.335938,194.5898,173.4258,534.7773,3
3240.645,430,68.11224,4448,5,4.335938,194.5898,173.207,534.9961,3
3240.645,430,70.69409,4448,7,4.335938,194.5898,172.1133,536.0898,3
3240.645,430,66.49616,4448,4,4.335938,194.5898,171.457,536.7461,3
3240.645,430,67.77494,4448,10,4.335938,194.5898,170.582,537.6211,3
3240.645,430,67.68448,4448,11,4.335938,194.5898,170.1172,538.0859,3
3240.645,430,66.32911,4448,10,4.335938,194.5898,169.4336,538.7695,3
3240.645,430,68.46154,4448,6,4.335938,194.5898,168.3398,539.8633,3
3240.645,430,65.48223,4448,10,4.335938,194.5898,167.9336,540.2695,3
3240.645,430,67.25888,4448,7,4.34375,194.5898,167.27734,540.9258,3
3240.645,430,67.26343,4448,8,4.34375,194.5898,166.86328,541.332,3
3240.645,430,66.07595,4448,4,4.34375,194.5898,166.42969,541.7656,3
3240.645,430,63.95939,4448,11,4.34375,186.8398,179.125,536.8203,3
3240.645,430,63.15789,4448,4,4.34375,186.8398,183.0625,532.8828,3
3240.645,430,65.9204,4416,5,4.34375,186.8398,181.7266,534.2188,3
3240.645,430,62.65664,4416,6,4.34375,186.8398,181.2891,534.6562,3
3240.645,430,62.02532,4416,6,4.34375,186.8398,179.4023,536.543,3
3240.645,430,58.66337,4448,5,4.34375,186.8398,178.457,537.4883,3
3240.645,430,56.5,4448,8,4.34375,186.8398,177.3086,538.6367,3
3240.645,430,55.80247,4448,5,4.34375,186.8398,176.8711,539.0742,3
3240.645,430,59.54774,4448,10,4.34375,186.8398,176.4336,539.5117,3
3240.645,430,63.58974,4448,12,4.34375,186.8398,177.4102,538.5352,3
3240.645,430,65.7289,4448,8,4.34375,186.8398,176.9805,538.9648,3
3240.645,430,66.32653,4448,5,4.34375,186.8398,176.5156,539.4297,3
3240.645,430,61.55844,4448,10,4.34375,186.8398,176.2969,539.6484,3
3240.645,430,67.01031,4448,7,4.34375,186.8398,179.9453,536.0,3
3240.645,430,65.40404,4448,8,4.34375,186.8398,179.0703,536.875,3
3240.645,430,62.6943,4448,4,4.34375,186.8398,178.3711,537.5742,3
3240.645,430,68.65285,4448,13,4.34375,186.8398,177.6875,538.2578,3
3240.645,430,67.60925,4448,11,4.34375,186.8398,176.3203,539.625,3
3240.645,428,66.49746,4448,4,4.34375,186.8398,175.1172,540.8281,3
3240.645,429,64.76684,4448,4,4.34375,186.8398,174.0508,541.8945,3
3240.645,429,67.01031,4448,9,4.34375,186.8398,178.4062,537.5391,3
3240.645,429,65.47315,4448,3,4.34375,186.8398,177.9688,537.9766,3
3240.645,429,66.07143,4448,6,4.34375,186.8398,177.3125,538.6328,3
3240.645,429,63.84615,4448,8,4.34375,186.8398,176.3828,539.5625,3
3240.645,429,67.7665,4448,10,4.34375,186.8398,174.7617,541.1836,3
3240.645,429,64.64646,4448,9,4.34375,186.8398,174.3047,541.6406,3
3240.645,429,68.5422,4448,12,4.34375,186.8398,178.9023,537.043,3
3240.645,429,67.67677,4448,16,4.34375,186.8398,177.0156,538.9297,3
3240.645,429,69.01763,4448,8,4.34375,186.8398,180.5156,535.4297,3
3240.645,429,69.62025,4448,4,4.351562,186.8398,179.5312,536.4141,3
3240.645,429,65.65657,4448,6,4.351562,186.8398,177.6992,538.2383,3
3240.645,429,66.16162,4448,10,4.351562,186.8398,177.2617,538.6758,3
3240.645,429,61.61616,4448,12,4.351562,186.8398,176.0859,539.8516,3
3240.645,429,60.401,4448,9,4.351562,186.8398,175.375,540.5625,3
3240.645,429,60.25,4448,13,4.351562,186.8398,174.0352,541.9023,3
3240.645,428,59.20398,4448,5,4.351562,186.8398,174.0625,541.875,3
3240.645,428,61.42506,4448,6,4.359375,186.8398,173.1914,542.7461,3
3240.645,428,52.21675,4448,12,4.359375,186.832,177.8867,538.0508,3
3240.645,428,50.62657,4448,11,4.359375,186.8398,182.5117,533.418,3
3240.645,428,58.67347,4448,9,4.359375,186.8398,180.8711,535.0586,3
3240.645,428,66.41221,4448,8,4.359375,186.8398,179.668,536.2617,3
3240.645,428,70.35176,4448,14,4.359375,186.8398,178.793,537.1367,3
3240.645,428,73.41772,4448,7,4.359375,186.8398,178.1836,537.7461,3
3240.645,428,68.43434,4448,13,4.359375,186.8398,176.5859,539.3438,3
3240.645,428,68.29897,4448,8,4.359375,186.8398,179.8281,536.1016,3
3240.645,428,63.61323,4448,14,4.359375,186.8398,178.2266,537.7031,3
3240.645,428,66.15776,4448,13,4.359375,186.8398,181.1836,534.7461,3
3240.645,428,67.60204,4448,11,4.359375,186.8398,179.3281,536.6016,3
3240.645,428,64.97462,4448,11,4.359375,186.8398,177.5078,538.4219,3
3240.645,428,66.23711,4448,8,4.359375,186.8398,177.2656,538.6641,3
3240.645,428,69.40874,4448,11,4.359375,186.8398,175.9492,539.9805,3
3240.645,428,68.26196,4448,8,4.359375,186.8398,179.3984,536.5312,3
3240.645,428,65.06329,4448,13,4.359375,186.8398,178.7422,537.1875,3
3240.645,428,66.58163,4448,9,4.359375,186.8398,177.8398,538.0898,3
3240.645,428,66.24041,4448,12,4.359375,186.8398,177.1602,538.7695,3
3240.645,428,67.94872,4448,8,4.359375,186.8398,176.2852,539.6445,3
3240.66,428,66.41414,4448,5,4.367188,186.8398,179.9727,535.957,3
3240.66,428,64.96164,4448,11,4.367188,186.8398,178.1406,537.7812,3
3240.645,428,66.58163,4448,14,4.367188,186.8398,176.7461,539.1758,3
3240.645,428,65.23929,4448,12,4.367188,186.8398,174.1758,541.7461,3
3240.645,428,68.52792,4448,10,4.367188,186.8398,173.793,542.1289,3
3240.645,428,65.3944,4448,14,4.367188,186.8398,178.043,537.8789,3
3240.645,428,67.59494,4448,9,4.367188,186.8398,176.4023,539.5195,3
3240.645,428,67.00252,4448,14,4.367188,186.8398,181.0508,534.8711,3
3240.645,428,69.7733,4448,6,4.367188,186.8398,178.9375,536.9844,3
3240.645,428,66.07595,4448,13,4.367188,186.8398,177.7891,538.1328,3
3240.645,428,68.34171,4448,9,4.367188,186.8398,176.6133,539.3086,3
3240.645,428,63.47607,4448,15,4.367188,186.8398,176.6953,539.2266,3
3240.645,428,60.34913,4448,14,4.367188,186.8398,175.7773,540.1445,3
3240.645,428,59.44584,4448,15,4.367188,186.8398,179.7188,536.2031,3
3240.645,428,55.71776,4448,10,4.367188,186.8398,179.5273,536.3945,3
3240.645,428,57.25,4448,9,4.367188,186.8398,178.8438,537.0781,3
3240.645,428,58.0402,4448,8,4.367188,186.8398,176.5195,539.4023,3
3240.645,428,62.8866,4448,13,4.367188,186.8398,175.8398,540.082,3
3240.645,428,67.59494,4480,12,4.367188,186.8398,175.4062,540.5156,3
3240.645,428,68.63753,4480,17,4.367188,186.8398,178.9805,536.9414,3
3240.645,428,69.84536,4480,7,4.367188,186.8398,178.8398,537.082,3
3240.645,428,70.35176,4480,11,4.367188,186.8398,182.2891,533.6328,3
3240.66,428,67.78351,4480,13,4.367188,186.8398,181.0859,534.8359,3
3240.645,428,63.33333,4480,12,4.367188,186.8398,180.4297,535.4922,3
3240.645,428,66.58228,4480,8,4.367188,186.8398,179.0352,536.8867,3
3240.645,428,67.60204,4480,7,4.367188,186.8398,177.4219,538.5,3
3240.645,428,68.01008,4480,12,4.367188,186.8398,176.9844,538.9375,3
3240.645,428,68.60759,4480,12,4.367188,186.8398,182.1445,533.7773,3
3240.645,428,68.87755,4480,8,4.367188,186.8398,180.9961,534.9258,3
3240.645,428,61.22449,4480,8,4.367188,186.8398,180.0508,535.8711,3
3240.645,428,67.25888,4480,12,4.367188,186.8398,179.3672,536.5547,3
3240.645,428,64.89899,4480,10,4.367188,186.8398,183.2227,532.6992,3
3240.645,428,66.58163,4480,8,4.367188,186.8398,181.1172,534.8047,3
3240.645,428,63.58974,4480,14,4.367188,186.8398,180.8984,535.0234,3
3240.645,427,67.17949,4480,15,4.375,186.8398,180.2422,535.6797,3
3240.645,427,69.01763,4480,9,4.375,186.832,179.0938,536.8281,3
3240.645,427,68.78173,4480,10,4.375,186.8398,177.9453,537.9688,3
3240.645,428,66.75063,4512,11,4.375,186.8398,176.8047,539.1094,3
3240.645,428,70.02519,4480,10,4.375,186.8398,175.6562,540.2578,3
3240.645,428,64.89899,4480,13,4.375,186.8398,175.9414,539.9727,3
3240.645,428,65.73604,4480,9,4.375,186.8398,174.5859,541.3281,3
3240.645,428,61.84539,4480,9,4.375,186.8398,183.1875,532.7266,3
3240.645,428,63.58974,4480,5,4.375,186.8398,181.8047,534.1094,3
3240.645,428,61.59601,4480,8,4.382812,186.8398,181.125,534.7891,3
3240.645,428,62.37624,4480,15,4.382812,186.8359,179.7031,536.207,3
3240.645,428,52.5,4480,10,4.382812,186.8398,178.3125,537.5938,3
3240.645,428,54.38596,4480,12,4.382812,186.8398,181.9531,533.9531,3
3240.645,428,59.48718,4448,8,4.382812,186.8398,181.0508,534.8555,3
3240.645,428,67.08861,4480,9,4.382812,186.8398,180.3945,535.5117,3
3240.645,428,68.95674,4480,10,4.382812,186.8398,178.5625,537.3438,3
3240.645,428,69.43005,4480,8,4.382812,186.8398,178.125,537.7812,3
3240.645,428,68.60759,4480,10,4.382812,186.8398,177.4414,538.4648,3
3240.645,428,67.25888,4480,8,4.382812,186.8398,180.1602,535.7461,3
3240.645,428,63.93862,4480,7,4.382812,186.8398,178.5469,537.3594,3
3240.645,428,70.36082,4480,11,4.382812,186.8398,177.6445,538.2617,3
3240.645,428,65.98465,4480,9,4.382812,186.8398,181.0078,534.8984,3
3240.645,428,68.5567,4480,8,4.382812,186.8398,180.3008,535.6055,3
3240.645,429,67.85714,4480,14,4.382812,186.8398,186.125,529.7812,3
3240.645,429,68.51385,4480,11,4.382812,186.8398,184.457,531.4492,3
3240.645,429,68.10127,4480,8,4.382812,186.8398,182.6094,533.2969,3
3240.645,429,64.01028,4480,10,4.382812,186.8398,181.6797,534.2266,3
3240.645,428,64.81013,4480,10,4.382812,186.8398,180.3125,535.5938,3
3240.645,428,69.05371,4480,13,4.382812,186.8398,179.1641,536.7422,3
3240.645,428,67.8481,4480,9,4.382812,186.8398,177.2656,538.6406,3
3240.645,428,64.72081,4480,6,4.382812,186.8398,176.1172,539.7891,3
3240.645,428,68.19338,4480,8,4.382812,186.8398,174.7188,541.1875,3
3240.645,428,63.86768,4480,7,4.382812,186.8398,175.2695,540.6367,3
3240.645,428,65.65657,4448,7,4.386719,186.8398,174.832,541.0742,3
3240.645,428,66.15776,4448,9,4.386719,186.8359,176.1172,539.7891,3
3240.645,428,67.9198,4448,7,4.386719,186.8398,175.3828,540.5195,3
3240.645,428,65.99496,4448,12,4.386719,186.8398,179.0703,536.832,3
3240.645,428,69.17293,4448,12,4.386719,186.8398,177.3906,538.5117,3
3240.645,428,65.07538,4448,5,4.386719,186.8398,177.4648,538.4375,3
3240.645,428,63.0,4448,11,4.386719,186.8398,179.9219,535.9805,3
3240.645,428,61.05528,4448,9,4.386719,186.8398,178.7656,537.1367,3
3240.645,428,55.58313,4448,6,4.386719,186.8398,181.7344,534.168,3
3240.645,428,55.44554,4448,13,4.386719,186.8398,180.1055,535.7969,3
3240.645,428,55.44304,4448,5,4.386719,186.8398,179.625,536.2773,3
3240.645,428,65.56122,4448,9,4.386719,186.8398,178.9727,536.9297,3
3240.645,428,65.05102,4448,7,4.386719,186.8398,182.6523,533.25,3
3240.645,428,68.87755,4448,9,4.386719,186.8398,181.2852,534.6172,3
3240.645,428,71.64557,4448,13,4.386719,186.8398,180.1641,535.7383,3
3240.645,428,70.07673,4448,5,4.386719,186.8398,179.2891,536.6133,3
3240.645,428,68.71795,4448,4,4.386719,186.8398,178.4141,537.4883,3
3240.645,428,66.32391,4448,5,4.386719,186.8398,177.2383,538.6641,3
3240.645,428,68.11224,4448,9,4.386719,186.8398,176.3086,539.5938,3
3240.645,428,69.05371,4448,12,4.386719,186.8398,175.1602,540.7422,3
3240.645,428,65.22843,4448,10,4.386719,186.8398,173.8008,542.1016,3
3240.645,428,69.40874,4448,12,4.386719,186.8398,177.8828,538.0195,3
3240.645,428,61.53846,4448,8,4.386719,186.8398,176.2461,539.6562,3
3240.645,428,66.5,4448,6,4.386719,186.8398,180.6289,535.2734,3
3240.645,428,63.10433,4448,11,4.386719,186.8398,178.9961,536.9062,3
3240.645,428,65.47315,4448,7,4.386719,186.8398,183.0156,532.8867,3
3240.645,428,66.32911,4448,9,4.386719,186.8398,181.3789,534.5234,3
3240.645,429,63.42711,4448,10,4.386719,186.8398,180.0117,535.8906,3
3240.645,429,62.65985,4448,4,4.386719,186.8398,179.3555,536.5469,3
3240.645,429,66.24365,4448,12,4.386719,186.8398,178.6719,537.2305,3
3240.645,429,66.49874,4448,9,4.386719,186.8398,177.4648,538.4375,3
3240.645,429,65.06329,4448,9,4.386719,186.8398,177.0938,538.8086,3
3240.645,429,64.8855,4448,8,4.386719,186.8398,176.6562,539.2461,3
3240.645,429,63.79747,4448,8,4.386719,186.8398,176.9258,538.9766,3
3240.645,429,64.81013,4448,14,4.386719,186.8398,176.2461,539.6562,3
3240.645,429,63.40852,4448,13,4.386719,186.8398,177.3047,538.5977,3
3240.645,429,62.40602,4448,15,4.386719,186.8398,175.7305,540.1719,3
3240.645,429,63.0,4448,8,4.386719,186.8398,179.9141,535.9883,3
3240.645,429,58.60349,4448,5,4.394531,186.8398,178.9961,536.9062,3
3240.645,429,58.41584,4448,6,4.394531,186.832,177.9062,537.9961,3
3240.645,429,55.47264,4448,9,4.394531,186.8398,181.0742,534.8203,3
3240.645,429,61.40351,4448,11,4.394531,186.8398,180.3906,535.5039,3
3240.66,429,68.20513,4448,14,4.394531,186.8398,178.8047,537.0898,3
3240.645,429,67.09512,4448,12,4.394531,186.8398,177.875,538.0195,3
3240.645,429,63.58974,4448,13,4.394531,186.8398,176.9727,538.9219,3
3240.645,429,64.8855,4480,10,4.394531,186.8398,176.7539,539.1406,3
3240.645,429,66.15776,4480,14,4.402344,186.8398,177.0977,538.7969,3
3240.645,429,67.69231,4480,10,4.410156,186.8398,180.3867,535.5,3
3240.645,429,68.70229,4480,12,4.410156,186.832,179.2656,536.6211,3
3240.645,429,67.26804,4480,15,4.410156,186.8398,178.3633,537.5156,3
3240.645,429,66.66667,4480,9,4.410156,186.8398,177.6523,538.2266,3
3240.645,429,67.34177,4480,11,4.410156,186.8398,177.4336,538.4453,3
3240.645,429,66.75192,4480,8,4.410156,186.8398,176.9961,538.8828,3
3240.66,429,68.0203,4480,12,4.410156,186.8398,176.7773,539.1016,3
3240.645,429,65.20619,4480,5,4.410156,186.8398,174.6445,541.2344,3
3240.645,429,68.27411,4480,6,4.410156,186.8398,178.9805,536.8984,3
3240.645,429,67.60204,4480,7,4.410156,186.8398,177.5898,538.2891,3
3240.645,429,68.76574,4480,14,4.410156,186.8398,177.1523,538.7266,3
3240.645,429,66.75192,4480,13,4.410156,186.8398,175.7305,540.1484,3
3240.645,428,66.15776,4480,10,4.410156,186.8398,175.5625,540.3164,3
3240.645,428,67.00508,4480,13,4.410156,186.8398,174.4492,541.4297,3
3240.645,428,67.00767,4480,8,4.410156,186.8398,174.4531,541.4258,3
3240.645,428,69.26952,4480,10,4.410156,186.8398,173.3555,542.5234,3
3240.645,428,69.62025,4480,15,4.410156,186.8398,181.0781,534.8008,3
3240.645,428,65.40404,4480,9,4.410156,186.8398,184.4844,531.3945,3
