face_landmarking_rpi_mem.committed_Committed_AS,face_landmarking_rpi_system.active_processes_active,face_landmarking_rpi_system.cpu_user,face_landmarking_rpi_system.file_nr_used_used,face_landmarking_rpi_system.processes_running,face_landmarking_rpi_system.ram_buffers,face_landmarking_rpi_system.ram_cached,face_landmarking_rpi_system.ram_free,face_landmarking_rpi_system.ram_used,Target
3200.973,419,67.09845,4352,3,2.527344,137.95312,128.90234,637.7461,10
3200.957,419,55.95855,4352,4,2.527344,137.95312,132.62891,634.0195,10
3200.957,419,61.32316,4352,8,2.527344,137.95312,130.35938,636.2891,10
3200.957,419,59.6401,4352,6,2.527344,137.95312,133.47656,633.1719,10
3200.957,419,56.70886,4352,3,2.527344,137.95312,130.96094,635.6875,10
3200.973,419,59.33504,4352,7,2.527344,137.95312,129.34766,637.3008,10
3200.957,419,59.94832,4352,7,2.527344,137.95312,128.25391,638.3945,10
3200.973,419,60.30928,4352,8,2.527344,137.95312,126.69531,639.9531,10
3200.957,419,56.2341,4352,12,2.527344,137.95312,124.875,641.7734,10
3200.957,419,63.58974,4352,9,2.527344,137.95312,124.49609,642.1523,10
3200.957,419,59.79644,4352,9,2.527344,137.95312,123.10156,643.5469,10
3200.957,419,61.95373,4352,8,2.527344,137.95312,125.58203,641.0664,10
3200.957,419,57.72152,4352,5,2.527344,137.95312,124.24219,642.4062,10
3200.973,419,60.61381,4352,3,2.527344,137.95312,125.88672,640.7617,10
3200.973,419,60.05155,4352,3,2.527344,137.95312,132.92969,633.7188,10
3200.973,419,57.03325,4352,8,2.527344,137.95312,131.08594,635.5625,10
3200.973,419,60.6599,4352,4,2.527344,137.95312,128.32422,638.3242,10
3200.957,420,62.1134,4352,8,2.527344,137.95312,127.14453,639.5039,10
3200.957,421,60.1023,4352,6,2.527344,137.95312,126.02734,640.6211,10
3200.957,421,58.31202,4352,9,2.527344,137.95312,128.10156,638.5469,10
3200.957,421,56.84755,4352,7,2.527344,137.95312,125.94531,640.7031,10
3200.957,421,56.2982,4352,5,2.527344,137.95312,124.83594,641.8125,10
3200.957,421,55.30303,4352,10,2.527344,137.95312,129.36328,637.2852,10
3200.957,421,61.53846,4352,9,2.527344,137.95312,124.05859,642.5898,10
3200.957,421,54.49871,4352,7,2.527344,137.95312,123.97656,642.6719,10
3201.172,421,52.55102,4352,7,2.527344,137.95312,122.44531,644.2031,10
3201.172,421,54.35897,4352,9,2.527344,137.95312,126.47266,640.1758,10
3201.172,421,54.21995,4352,10,2.527344,137.95312,124.61719,642.0312,10
3200.957,421,54.43038,4352,6,2.527344,137.95312,124.04297,642.6055,10
3200.957,421,61.61616,4352,4,2.542969,137.95312,123.35938,643.2734,10
3200.957,421,59.33504,4352,10,2.542969,137.95312,126.14062,640.4922,10
3200.973,421,55.64304,4352,3,2.542969,137.95312,129.42188,637.2109,10
3200.957,421,58.67347,4384,5,2.542969,137.95312,126.84375,639.7891,10
3200.957,421,59.74026,4384,9,2.542969,137.95312,126.01953,640.6133,10
3200.957,421,58.41837,4384,15,2.542969,137.95312,123.96484,642.668,10
3200.973,421,61.79487,4384,6,2.542969,137.95312,126.53906,640.0938,10
3200.973,421,59.32642,4384,10,2.542969,137.95312,130.24219,636.3906,10
3200.973,421,57.29443,4384,3,2.542969,137.95312,127.97266,638.6602,10
3200.957,421,61.08247,4384,3,2.542969,137.95312,126.85547,639.7773,10
3200.957,421,58.71795,4384,5,2.542969,137.95312,124.10547,642.5273,10
3200.957,421,58.20513,4384,4,2.550781,137.94531,122.51953,644.1133,10
3201.188,421,62.1134,4384,6,2.550781,137.95312,120.47656,646.1484,10
3201.188,421,61.95373,4384,8,2.550781,137.95312,128.90234,637.7227,10
3201.188,421,64.2487,4384,9,2.550781,137.95312,125.64844,640.9766,10
3201.172,421,59.07928,4384,6,2.550781,137.95312,124.77734,641.8477,10
3201.172,421,55.95855,4384,5,2.550781,137.95312,128.5,638.125,10
3201.188,421,57.21649,4384,3,2.550781,137.95312,131.5,635.125,10
3201.172,421,59.38303,4384,7,2.550781,137.95312,132.19141,634.4336,10
3201.172,421,57.66234,4384,10,2.550781,137.95312,129.08984,637.5352,10
3201.188,421,61.28205,4384,7,2.550781,137.95312,126.79297,639.832,10
3201.188,421,60.98191,4384,4,2.550781,137.95312,124.26562,642.3594,10
3201.188,421,60.61381,4384,3,2.550781,137.95312,123.87109,642.7539,10
3200.988,421,59.07928,4384,8,2.550781,137.95312,127.14453,639.4805,10
3200.957,421,59.89848,4384,6,2.550781,137.95312,126.92578,639.6992,10
3200.957,421,60.86957,4384,9,2.550781,137.95312,129.45703,637.168,10
3200.973,421,56.81818,4384,12,2.550781,137.95312,127.37891,639.2461,10
3200.973,421,54.93671,4384,7,2.550781,137.95312,126.24219,640.3828,10
3200.957,421,53.41772,4384,5,2.550781,137.95312,124.68359,641.9414,10
3201.172,421,54.65995,4384,5,2.550781,137.95312,128.11719,638.5078,10
3201.172,421,52.6178,4384,3,2.550781,137.95312,126.32812,640.2969,10
3201.172,421,63.17136,4384,10,2.550781,137.95312,124.5,642.125,10
3201.172,421,57.80051,4384,5,2.550781,137.95312,127.05078,639.5742,10
3201.172,421,61.65803,4384,7,2.550781,137.95312,123.30859,643.3164,10
3201.188,421,56.95876,4384,4,2.550781,137.95312,127.04297,639.582,10
3201.172,421,58.12183,4384,6,2.550781,137.95312,126.10156,640.5234,10
3201.172,421,61.9171,4384,10,2.550781,137.95312,127.19531,639.4297,10
3201.172,421,58.97436,4384,7,2.558594,137.94531,125.64062,640.9844,10
3201.188,421,58.86889,4384,4,2.558594,137.95312,123.83984,642.7773,10
3201.188,421,57.84062,4384,3,2.558594,137.95312,128.76562,637.8516,10
3201.188,421,54.38144,4384,3,2.558594,137.95312,129.875,636.7422,10
3201.188,421,56.81234,4384,9,2.558594,137.95312,128.49609,638.1211,10
3201.172,421,64.76684,4384,4,2.558594,137.95312,123.76562,642.8516,10
3201.188,421,61.59794,4384,7,2.558594,137.95312,124.42188,642.1953,10
3201.188,421,60.35806,4384,3,2.558594,137.95312,122.78906,643.8281,10
3201.172,421,58.31202,4384,11,2.558594,137.95312,126.09375,640.5234,10
3201.172,421,65.64103,4384,9,2.558594,137.95312,129.58594,637.0312,10
3201.172,421,55.49738,4384,8,2.558594,137.95312,126.82812,639.7891,10
3201.172,421,58.62944,4384,9,2.558594,137.95312,129.10938,637.5078,10
3201.172,421,62.66319,4384,9,2.558594,137.95312,127.57812,639.0391,10
3201.188,421,62.62887,4384,4,2.558594,137.95312,125.82812,640.7891,10
3201.172,421,65.3944,4384,6,2.558594,137.95312,125.9375,640.6797,10
3201.172,421,56.01023,4384,5,2.558594,137.95312,128.46484,638.1523,10
3201.188,421,58.56777,4384,7,2.558594,137.95312,125.90625,640.7109,10
3201.172,421,55.06494,4384,9,2.558594,137.95312,129.19922,637.418,10
3201.172,421,56.37755,4384,8,2.558594,137.95312,127.60547,639.0117,10
3201.188,421,57.90816,4384,3,2.558594,137.95312,127.14062,639.4766,10
3201.172,421,63.5443,4384,7,2.558594,137.95312,126.04688,640.5703,10
3201.172,421,58.73418,4384,5,2.558594,137.95312,129.13281,637.4844,10
3201.188,421,59.44584,4384,7,2.558594,137.95312,131.03125,635.5859,10
3201.188,421,52.1519,4384,3,2.558594,137.95312,128.51562,638.1016,10
3201.172,421,48.84319,4384,3,2.558594,137.95312,127.64062,638.9766,10
3201.188,421,57.46835,4384,4,2.558594,137.95312,126.57812,640.0391,10
3201.172,421,60.05155,4384,7,2.558594,137.95312,128.46094,638.1562,10
3201.172,421,66.15385,4384,5,2.558594,137.95312,126.38281,640.2344,10
3201.172,421,52.79188,4384,7,2.839844,138.46094,124.71484,641.1133,10
3201.172,421,62.30769,4384,6,2.839844,138.46875,123.45703,642.3633,10
3201.188,421,60.41131,4384,3,2.839844,138.46875,121.92578,643.8945,10
3201.172,421,55.81395,4384,9,2.839844,138.46875,128.46484,637.3555,10
3201.172,421,63.84615,4384,6,2.839844,138.46875,126.94922,638.8711,10
3201.188,421,65.22843,4384,3,2.839844,138.46875,123.72266,642.0977,10
3201.172,421,61.38107,4384,8,2.847656,138.46875,122.38281,643.4297,10
3200.957,421,60.30534,4384,8,2.847656,138.46875,124.90234,640.9102,10
3200.957,421,56.18557,4384,10,2.847656,138.46875,124.05469,641.7578,10
3200.973,421,59.74684,4384,5,2.847656,138.46875,126.73828,639.0742,10
3200.973,421,69.92288,4384,10,2.847656,138.46875,123.50391,642.3086,10
3200.957,421,60.05089,4384,9,2.847656,138.46875,120.25391,645.5586,10
3201.188,421,61.53846,4384,4,2.847656,138.46875,124.71875,641.0938,10
3201.172,421,60.76923,4384,5,2.847656,138.46875,127.48828,638.3242,10
3201.172,421,57.47423,4352,4,2.847656,138.46875,125.38672,640.4258,10
3201.172,421,57.36041,4352,12,2.847656,138.46875,128.29297,637.5195,10
3201.172,421,52.31959,4352,5,2.847656,138.46875,126.96484,638.8477,10
3200.957,421,57.14286,4352,5,2.847656,138.46875,124.64062,641.1719,10
3200.957,421,59.74359,4352,8,2.847656,138.46875,127.42578,638.3867,10
3200.957,421,59.07928,4352,5,2.847656,138.46875,126.44531,639.3672,10
3201.172,421,62.37113,4352,5,2.847656,138.46875,122.23438,643.5781,10
3201.172,421,58.97436,4352,8,2.847656,138.46875,124.28125,641.5312,10
3201.188,421,56.70103,4352,5,2.855469,138.46094,122.99219,642.8203,10
3200.973,421,58.48101,4352,4,2.855469,138.46875,127.19141,638.6133,10
3200.957,421,54.19847,4352,5,2.855469,138.46875,126.72656,639.0781,10
3200.957,421,53.60825,4352,10,2.855469,138.46875,122.54297,643.2617,10
3201.172,421,57.82828,4352,9,2.855469,138.46875,122.83984,642.9648,10
3201.172,421,54.38596,4352,11,2.855469,138.46875,125.48047,640.3242,10
3201.188,421,54.26357,4352,4,2.855469,138.46875,122.97656,642.8281,10
3200.957,421,54.06091,4352,6,2.855469,138.46875,122.10156,643.7031,10
3201.156,421,56.2982,4352,5,2.855469,138.46875,125.375,640.4297,10
3201.172,421,60.81425,4352,7,2.855469,138.46875,123.99609,641.8086,10
3201.172,421,62.95337,4352,8,2.855469,138.46875,122.65625,643.1484,10
3201.172,420,64.84375,4352,7,2.855469,138.46875,120.82422,644.9805,10
3200.973,420,55.01285,4352,3,2.855469,138.46875,124.10156,641.7031,10
3201.188,420,60.88083,4352,10,2.855469,138.46875,128.34766,637.457,10
3201.172,420,59.07928,4352,5,2.855469,138.46875,125.57031,640.2344,10
3201.172,420,57.25389,4352,9,2.871094,138.45312,128.43359,637.3711,10
3201.172,420,65.5527,4352,3,2.871094,138.46875,125.96094,639.8281,10
3201.172,420,62.37113,4352,7,2.871094,138.46875,123.39062,642.3984,10
3201.172,420,63.5443,4320,7,2.871094,138.46875,125.51172,640.2773,10
3201.172,420,60.82474,4320,8,2.871094,138.46875,127.24609,638.543,10
3200.973,420,65.64103,4320,11,2.871094,138.46875,129.78125,636.0078,10
3200.973,420,56.07235,4320,6,2.871094,138.46875,127.70312,638.0859,10
3200.973,420,59.53608,4320,11,2.871094,138.46875,126.39844,639.3906,10
3200.973,420,62.34097,4320,7,2.871094,138.46875,129.47266,636.3164,10
3200.957,420,61.1399,4320,8,2.871094,138.46875,127.44922,638.3398,10
3200.957,420,56.21762,4320,6,2.871094,138.46875,126.57422,639.2148,10
3200.957,420,60.30928,4320,6,2.871094,138.46875,124.98828,640.8008,10
3200.973,420,54.87179,4320,5,2.871094,138.46875,124.59766,641.1914,10
3200.957,420,56.99746,4320,7,2.871094,138.46875,125.44141,640.3477,10
3200.957,420,62.76042,4320,9,2.871094,138.46875,127.95312,637.8359,10
3200.957,420,52.77778,4320,5,2.871094,138.46875,126.85938,638.9297,10
3200.957,420,59.94898,4320,7,2.871094,138.46875,129.16406,636.625,10
3200.973,420,59.33504,4320,3,2.871094,138.46875,127.79688,637.9922,10
3201.172,420,59.48718,4320,4,2.871094,138.46875,125.44531,640.3438,10
3201.172,420,60.05089,4320,6,2.871094,138.46875,124.10547,641.6836,10
3201.188,420,58.83838,4320,4,2.871094,138.46875,121.58984,644.1992,10
3201.172,420,53.94402,4352,6,2.871094,138.46875,120.66406,645.125,10
3201.172,420,51.77665,4352,4,2.871094,138.46875,124.42578,641.3633,10
3201.188,420,60.1023,4352,11,2.871094,138.46875,123.41016,642.3789,10
3201.172,420,59.84655,4352,9,2.871094,138.46875,131.00781,634.7812,10
3201.188,420,61.45833,4352,3,2.871094,138.46875,127.75391,638.0352,10
3201.172,420,60.25641,4352,5,2.871094,138.46875,125.96484,639.8242,10
3201.172,420,62.5641,4352,6,2.871094,138.46875,123.23047,642.5586,10
3201.172,420,59.84655,4352,7,2.871094,138.46875,122.30469,643.4844,10
3201.172,420,57.32648,4352,10,2.878906,138.46875,125.00781,640.7734,10
3200.973,420,62.37374,4352,11,2.878906,138.46875,128.25781,637.5234,10
3201.172,420,62.37113,4352,9,2.878906,138.46875,124.74609,641.0352,10
3201.172,420,58.24742,4352,9,2.878906,138.46875,123.16016,642.6211,10
3201.188,420,61.0687,4352,3,2.878906,138.46875,123.94531,641.8359,10
3201.172,420,61.0687,4352,8,2.878906,138.46875,122.17578,643.6055,10
3201.188,420,60.92545,4352,3,2.878906,138.46875,123.65625,642.125,10
3201.172,420,60.41131,4352,5,2.878906,138.46875,123.32812,642.4531,10
3201.172,420,56.88776,4352,6,2.878906,138.46875,126.67188,639.1094,10
3201.188,420,60.82474,4352,4,2.878906,138.46875,123.94141,641.8398,10
3201.172,421,61.22449,4352,8,2.886719,138.46094,127.27734,638.5039,10
3200.973,421,56.88776,4352,3,2.886719,138.46875,124.57422,641.1992,10
3201.188,421,64.54082,4352,12,2.886719,138.46875,131.42188,634.3516,10
3201.172,421,60.1023,4352,5,2.886719,138.46875,127.9375,637.8359,10
3201.172,421,65.05102,4352,11,2.886719,138.46875,130.99219,634.7812,10
3201.188,421,58.76289,4352,3,2.886719,138.46875,128.88672,636.8867,10
3201.172,421,62.7551,4352,14,2.886719,138.46875,127.02734,638.7461,10
3201.172,421,59.59079,4352,3,2.886719,138.46875,125.66016,640.1133,10
3201.188,421,62.98201,4352,5,2.886719,138.46875,123.32812,642.4453,10
3201.172,421,57.36041,4352,10,2.886719,138.46875,121.77734,643.9961,10
3201.188,421,60.45918,4352,4,2.886719,138.46875,124.49219,641.2812,10
3201.188,421,61.95373,4352,3,2.886719,138.46875,122.19531,643.5781,10
3201.188,421,53.96419,4352,6,2.886719,138.46875,125.71875,640.0547,10
3201.172,421,54.45293,4352,4,2.886719,138.46875,123.43359,642.3398,10
3201.188,421,55.77889,4384,8,2.886719,138.46875,127.46484,638.3086,10
3201.172,421,49.87147,4384,4,2.886719,138.46875,125.62109,640.1523,10
3201.188,421,62.98201,4384,4,2.886719,138.46875,123.41016,642.3633,10
3201.172,421,64.28571,4384,10,2.886719,138.46875,123.4375,642.3359,10
3201.188,422,66.83805,4384,7,2.886719,138.46875,120.23828,645.5352,10
3201.172,422,56.66667,4384,10,2.886719,138.46875,119.88281,645.8906,10
3201.172,422,65.64103,4384,15,2.886719,138.46875,121.67578,644.0977,10
3200.957,422,60.1023,4384,6,2.886719,138.46875,128.16797,637.6055,10
3200.973,422,60.91371,4384,3,2.886719,138.46875,127.07422,638.6992,10
3200.957,422,60.15228,4384,13,2.886719,138.46875,125.46094,640.3125,10
3200.973,422,66.40827,4384,4,2.886719,138.46875,126.83984,638.9336,10
3200.957,422,57.39796,4384,9,2.886719,138.46875,125.96875,639.8047,10
3200.973,422,57.21649,4384,4,2.886719,138.46875,130.16406,635.6094,10
3200.957,422,60.70529,4384,7,2.886719,138.46875,128.33203,637.4414,10
3201.172,422,59.07928,4384,8,2.886719,138.46875,125.57031,640.2031,10
3201.188,422,57.98969,4384,3,2.886719,138.46875,122.51562,643.2578,10
3201.172,422,60.72351,4384,7,2.886719,138.46875,125.08594,640.6875,10
3200.973,422,59.03308,4384,7,2.886719,138.46875,123.99219,641.7812,10
3200.973,422,62.30769,4384,7,2.886719,138.46875,127.11719,638.6562,10
3200.957,422,57.36041,4384,5,2.886719,138.46875,125.78906,639.9844,10
3200.957,422,57.39796,4384,6,2.886719,138.46875,122.95312,642.8203,10
3200.973,422,66.23377,4384,3,2.886719,138.46875,121.85547,643.918,10
3200.957,422,57.50636,4384,5,2.886719,138.46875,120.98828,644.7852,10
3200.973,422,59.27835,4384,3,2.886719,138.46875,124.06641,641.707,10
3201.188,422,57.90816,4384,5,2.886719,138.46875,122.69922,643.0742,10
3201.172,422,54.12371,4384,7,2.886719,138.46875,123.02734,642.7461,10
3201.188,422,59.38303,4384,3,2.886719,138.46875,127.5625,638.2109,10
3200.973,422,60.61381,4384,6,2.886719,138.46875,124.54297,641.2305,10
3200.957,422,56.85279,4384,4,2.886719,138.46875,122.98438,642.7891,10
3200.957,422,61.42132,4384,12,2.886719,138.46875,125.64844,640.125,10
3201.188,422,54.75578,4384,3,2.894531,138.46875,123.83203,641.9336,10
3201.188,422,51.02041,4384,5,2.894531,138.46875,128.52344,637.2422,10
3201.172,422,50.89514,4384,6,2.894531,138.46875,126.44531,639.3203,10
3201.188,422,60.15424,4384,9,2.894531,138.46875,124.17578,641.5898,10
3201.172,422,53.33333,4384,8,2.894531,138.46875,127.05078,638.7148,10
3200.973,422,59.74026,4384,11,2.894531,138.46875,124.97266,640.793,10
3201.188,422,59.33504,4384,4,2.894531,138.46875,123.16797,642.5977,10
3201.172,422,55.69948,4416,5,2.910156,138.46484,121.60938,644.1445,10
3201.172,422,63.17136,4416,6,2.910156,138.46875,124.71094,641.0391,10
3200.973,422,60.51282,4416,5,2.910156,138.46875,123.30469,642.4453,10
3201.188,422,60.61381,4416,4,2.910156,138.46875,125.89453,639.8555,10
3201.172,422,57.65306,4416,6,2.910156,138.46875,122.15234,643.5977,10
3201.172,422,61.89258,4416,6,2.910156,138.46875,125.85938,639.8906,10
3201.172,422,59.12596,4384,4,2.910156,138.46875,125.61328,640.1367,10
3201.172,422,62.72494,4384,8,2.910156,138.46875,128.30859,637.4414,10
3201.188,422,64.08269,4384,3,2.910156,138.46875,126.71875,639.0312,10
3201.188,422,66.06218,4384,3,2.910156,138.46875,124.42188,641.3281,10
3201.188,422,66.16162,4384,3,2.910156,138.46875,123.74219,642.0078,10
3201.172,422,60.88083,4384,8,2.910156,138.46875,121.96484,643.7852,10
3201.188,422,59.12596,4384,11,2.910156,138.46875,125.32812,640.4219,10
3201.172,422,57.69231,4384,6,2.910156,138.46875,127.73828,638.0117,10
3201.172,422,59.06736,4384,8,2.910156,138.46875,123.71875,642.0312,10
3201.172,422,58.61183,4384,2,2.910156,138.46875,122.57031,643.1797,10
3201.172,422,59.38303,4384,4,2.910156,138.46875,121.05859,644.6914,10
3201.172,422,56.59898,4384,6,2.910156,138.46875,129.55078,636.1992,10
3201.172,422,58.41837,4384,7,2.910156,138.46875,131.09766,634.6523,10
3201.172,422,60.15625,4384,13,2.910156,138.46875,128.30859,637.4414,10
3201.172,422,61.11111,4352,6,2.910156,138.46875,126.51562,639.2344,10
3201.172,422,63.22418,4352,6,2.910156,138.46875,124.71484,641.0352,10
3201.172,422,56.4433,4352,7,2.917969,138.46094,122.63672,643.1133,10
3201.172,422,58.20513,4352,5,2.917969,138.46875,121.74609,643.9961,10
3201.172,422,63.84615,4352,12,2.917969,138.46875,125.86719,639.875,10
3201.172,422,53.92405,4352,5,2.917969,138.46875,124.28125,641.4609,10
3201.172,422,53.88471,4352,7,2.917969,138.46875,122.75391,642.9883,10
3201.172,422,52.52525,4352,8,2.917969,138.46875,123.02344,642.7188,10
3201.188,422,55.18135,4352,5,2.917969,138.46875,127.26953,638.4727,10
3201.172,422,60.15228,4352,6,2.917969,138.46875,126.80469,638.9375,10
3201.188,422,55.03876,4352,6,2.917969,138.46875,125.62891,640.1133,10
3201.188,422,65.30612,4352,5,2.917969,138.46875,124.64844,641.0938,10
3201.172,422,54.78036,4352,8,2.925781,138.46875,127.24609,638.4883,10
3201.172,422,60.0,4352,3,2.925781,138.46875,131.23438,634.5,10
3201.172,422,55.01285,4352,8,2.925781,138.46875,127.47656,638.2578,10
3201.172,420,58.13953,4352,9,2.925781,138.46875,125.42578,640.3086,10
3201.172,420,61.28205,4384,7,2.925781,138.46875,128.66406,637.0703,10
3201.172,420,56.04113,4384,5,2.925781,138.46875,126.31641,639.418,10
3201.172,420,58.56777,4384,4,2.925781,138.46875,124.55078,641.1836,10
3201.172,420,60.66838,4384,11,2.925781,138.46875,122.74609,642.9883,10
3201.172,420,56.52174,4384,6,2.933594,138.46094,121.90234,643.832,10
3201.172,420,59.6401,4384,5,2.933594,138.46875,123.22656,642.5,10
3201.172,420,58.94207,4384,8,2.933594,138.46875,122.59766,643.1289,10
3201.188,420,58.33333,4384,4,2.933594,138.46875,122.13281,643.5938,10
3201.172,421,59.38303,4384,4,2.933594,138.46875,121.96875,643.7578,10
3201.172,421,59.53608,4384,10,2.933594,138.46875,123.86719,641.8594,10
3201.188,421,60.76923,4384,7,2.941406,138.46875,122.94141,642.7773,10
3201.172,421,60.25641,4384,6,2.941406,138.46875,120.47656,645.2422,10
3201.188,421,57.76081,4384,9,2.941406,138.46875,118.91797,646.8008,10
3201.172,421,63.35878,4384,7,2.941406,138.46875,129.14062,636.5781,10
3201.188,421,60.25641,4384,3,2.941406,138.46875,125.58594,640.1328,10
3201.172,421,53.84615,4384,4,2.941406,138.46875,123.78125,641.9375,10
3201.188,421,65.31646,4384,5,2.941406,138.46875,121.29297,644.4258,10
3201.188,421,53.06122,4384,4,2.941406,138.46875,120.39453,645.3242,10
3200.957,421,57.17949,4384,11,2.941406,138.46875,119.50391,646.2148,10
3201.156,421,57.5,4384,12,2.941406,138.46875,127.10547,638.6133,10
3201.188,421,55.58376,4384,8,2.949219,138.46094,125.92969,639.7891,10
3201.188,421,54.43038,4384,9,2.949219,138.46875,124.125,641.5859,10
3201.172,421,50.89514,4384,9,2.949219,138.46875,122.08984,643.6211,10
3201.172,421,57.39796,4384,6,2.949219,138.46875,123.85156,641.8594,10
3201.172,421,64.2132,4384,9,2.949219,138.46875,126.91016,638.8008,10
3201.188,421,54.87179,4384,4,2.949219,138.46875,125.30078,640.4102,10
3201.172,421,62.65985,4384,3,2.949219,138.46875,125.73828,639.9727,10
3201.172,421,64.46701,4384,6,2.949219,138.46875,129.28906,636.4219,10
3201.172,421,58.71795,4384,10,2.949219,138.46875,125.75391,639.957,10
3201.188,421,65.7289,4384,4,2.949219,138.46875,122.75781,642.9531,10
3201.188,421,60.76923,4384,7,2.949219,138.46875,121.41797,644.293,10
3201.172,421,59.6401,4384,4,2.957031,138.46484,120.51562,645.1914,10
3201.188,420,64.37659,4384,6,2.957031,138.47266,123.60938,642.0898,10
