object_detection_rpi_mem.committed_Committed_AS,object_detection_rpi_system.active_processes_active,object_detection_rpi_system.cpu_user,object_detection_rpi_system.file_nr_used_used,object_detection_rpi_system.processes_running,object_detection_rpi_system.ram_buffers,object_detection_rpi_system.ram_cached,object_detection_rpi_system.ram_free,object_detection_rpi_system.ram_used,Target
3116.992,425,60.77922,4320,3,5.386719,204.7734,184.168,512.8008,0
3116.992,425,58.91473,4320,3,5.394531,204.7734,182.2812,514.6797,0
3116.992,425,59.59079,4320,7,5.394531,204.7734,179.9297,517.0312,0
3116.992,425,60.57441,4320,7,5.394531,204.7734,182.9219,514.0391,0
3116.992,425,58.80829,4320,5,5.394531,204.7734,186.1758,510.7852,0
3116.992,425,60.30928,4320,3,5.394531,204.7734,185.0273,511.9336,0
3116.992,425,59.59079,4320,6,5.394531,204.7734,184.3555,512.6055,0
3116.992,425,60.61381,4320,11,5.394531,204.7734,183.0,513.9609,0
3116.992,425,58.54922,4352,6,5.394531,204.7734,182.3438,514.6172,0
3116.992,425,60.0,4352,4,5.394531,204.7734,185.3164,511.6445,0
3116.992,425,62.69036,4352,9,5.394531,204.7734,183.2383,513.7227,0
3116.992,425,59.09091,4352,7,5.394531,204.7734,181.1328,515.8281,0
3116.992,425,58.41837,4352,4,5.394531,204.7734,180.207,516.7539,0
3116.992,425,58.52417,4352,8,5.394531,204.7734,179.1133,517.8477,0
3116.992,425,61.42132,4352,10,5.394531,204.7734,179.4336,517.5273,0
3116.992,425,60.86957,4352,8,5.394531,204.7734,182.8516,514.1094,0
3116.992,425,56.03015,4352,9,5.394531,204.7734,181.5625,515.3984,0
3116.992,425,62.84987,4352,3,5.410156,204.7578,180.3086,516.6523,0
3116.992,425,62.05128,4352,5,5.410156,204.7734,179.4414,517.5039,0
3116.992,425,59.94962,4352,4,5.410156,204.7734,178.0742,518.8711,0
3116.992,425,65.73604,4352,6,5.410156,204.7734,178.1016,518.8438,0
3116.992,425,60.05025,4352,3,5.410156,204.7734,183.5781,513.3672,0
3116.992,425,60.90226,4352,5,5.410156,204.7734,181.5273,515.418,0
3116.992,425,59.19395,4352,3,5.410156,204.7734,181.0898,515.8555,0
3116.992,425,58.12808,4352,11,5.410156,204.7734,181.6602,515.2852,0
3116.992,425,54.34243,4352,3,5.410156,204.7734,183.6836,513.2617,0
3116.992,425,51.23153,4352,10,5.410156,204.7734,182.3438,514.6016,0
3116.992,425,56.03015,4352,6,5.410156,204.7734,181.6875,515.2578,0
3116.992,425,58.39793,4352,3,5.417969,204.7734,180.8125,516.125,0
3116.992,424,62.08651,4352,5,5.417969,204.7734,184.2539,512.6836,0
3116.992,424,60.9375,4352,4,5.417969,204.7734,183.3789,513.5586,0
3116.992,424,61.75711,4352,8,5.417969,204.7734,186.082,510.8555,0
3116.992,424,60.15424,4352,6,5.417969,204.7734,184.4961,512.4414,0
3116.992,424,57.92208,4352,7,5.417969,204.7734,182.8828,514.0547,0
3116.992,424,58.31202,4352,8,5.425781,204.7734,180.5742,516.3555,0
3116.992,424,63.91753,4352,6,5.425781,204.7734,179.4297,517.5,0
3116.992,424,61.34021,4352,6,5.425781,204.7734,182.4336,514.4961,0
3116.992,424,61.97917,4352,8,5.425781,204.7734,181.0977,515.832,0
3116.992,424,61.02564,4352,7,5.425781,204.7734,185.4805,511.4492,0
3116.992,424,62.69036,4352,4,5.425781,204.7734,182.4023,514.5273,0
3116.992,424,62.8866,4352,5,5.425781,204.7734,180.8438,516.0859,0
3116.992,424,60.92545,4352,3,5.425781,204.7734,179.668,517.2617,0
3116.992,424,60.5598,4352,11,5.425781,204.7734,182.2734,514.6562,0
3116.992,424,59.23077,4352,4,5.425781,204.7734,186.3125,510.6172,0
3116.992,424,62.94416,4352,10,5.425781,204.7734,184.6992,512.2305,0
3116.992,424,60.25316,4352,4,5.425781,204.7734,182.8711,514.0586,0
3116.992,424,57.69231,4352,5,5.425781,204.7734,181.5039,515.4258,0
3116.992,424,58.33333,4352,4,5.425781,204.7734,180.8203,516.1094,0
3116.992,424,57.82828,4352,11,5.425781,204.7734,180.1641,516.7656,0
3116.992,424,60.65163,4352,6,5.425781,204.7734,179.7617,517.168,0
3116.992,424,63.35878,4352,9,5.425781,204.7734,181.9961,514.9336,0
3116.992,425,61.0,4352,10,5.425781,204.7734,182.0547,514.875,0
3116.992,425,59.55335,4352,5,5.425781,204.7734,185.5586,511.3711,0
3116.992,425,59.64912,4320,9,5.425781,204.7734,181.4961,515.4336,0
3116.992,425,61.7284,4320,7,5.425781,204.7734,184.0234,512.9062,0
3116.992,425,58.14536,4320,14,5.425781,204.7734,182.9023,514.0273,0
3116.992,425,47.16049,4320,12,5.425781,204.7734,186.0,510.9297,0
3116.992,425,48.25,4320,16,5.425781,204.7734,184.1562,512.7734,0
3116.992,425,55.29716,4320,12,5.425781,204.7734,182.3242,514.6055,0
3116.992,425,58.46154,4320,5,5.425781,204.7734,181.4492,515.4805,0
3116.992,425,63.58974,4320,10,5.425781,204.7734,180.082,516.8477,0
3116.992,425,62.23958,4320,3,5.425781,204.7734,183.3398,513.5898,0
3116.992,425,59.94832,4320,5,5.425781,204.7734,182.043,514.8867,0
3116.992,425,60.10499,4320,8,5.425781,204.7734,181.1211,515.8086,0
3116.992,425,61.2987,4320,5,5.425781,204.7734,180.4648,516.4648,0
3116.992,425,60.9375,4320,6,5.425781,204.7734,179.2891,517.6406,0
3116.992,425,61.63683,4320,5,5.425781,204.7734,179.5859,517.3438,0
3116.992,425,62.43655,4320,6,5.425781,204.7734,181.6055,515.3242,0
3116.992,425,59.74026,4320,8,5.425781,204.7734,180.9492,515.9805,0
3116.992,425,56.55527,4320,15,5.425781,204.7734,178.5664,518.3633,0
3116.992,425,62.72494,4320,10,5.425781,204.7734,177.7539,519.1758,0
3116.992,425,61.92893,4320,14,5.425781,204.7734,177.6484,519.2812,0
3116.992,425,59.84655,4320,7,5.425781,204.7734,177.9805,518.9492,0
3116.992,425,59.28753,4320,7,5.425781,204.7734,181.6758,515.2539,0
3116.992,425,62.02532,4320,11,5.425781,204.7734,179.625,517.3047,0
3116.992,425,60.20672,4320,5,5.425781,204.7734,178.707,518.2227,0
3116.992,425,62.37374,4320,7,5.425781,204.7734,178.0547,518.875,0
3116.992,425,60.96939,4320,11,5.425781,204.7734,177.3438,519.5859,0
3116.992,424,61.61616,4320,7,5.425781,204.7734,181.8125,515.1172,0
3116.992,424,59.79644,4320,7,5.425781,204.7734,180.0078,516.9219,0
3116.992,424,59.59596,4320,9,5.425781,204.7734,178.832,518.0977,0
3116.992,424,61.25,4320,12,5.425781,204.7734,182.0742,514.8555,0
3116.992,424,57.35661,4320,5,5.425781,204.7734,180.9258,516.0039,0
3116.992,424,60.75949,4320,7,5.425781,204.7734,184.4141,512.5156,0
3116.992,424,59.90099,4320,6,5.425781,204.7734,182.8047,514.125,0
3116.992,424,56.54321,4320,12,5.425781,204.7734,180.9727,515.957,0
3116.992,424,54.27873,4320,12,5.425781,204.7734,184.2188,512.7109,0
3116.992,424,47.43276,4320,9,5.425781,204.7734,182.8359,514.0938,0
3116.992,424,56.85279,4320,6,5.425781,204.7734,181.4414,515.4883,0
3116.992,424,60.31746,4320,6,5.425781,204.7734,179.8555,517.0742,0
3116.992,424,60.05222,4320,10,5.425781,204.7734,184.0469,512.8828,0
3116.992,424,60.46512,4320,6,5.425781,204.7734,182.6289,514.3008,0
3116.992,424,62.23958,4320,9,5.425781,204.7734,184.2773,512.6523,0
3116.992,424,61.71875,4320,11,5.425781,204.7734,182.9141,514.0156,0
3116.992,424,62.2108,4320,7,5.433594,204.7734,182.2656,514.6562,0
3116.992,424,59.06736,4320,10,5.433594,204.7734,180.6875,516.2344,0
3116.992,424,58.76289,4320,8,5.433594,204.7734,179.3203,517.6016,0
3116.992,424,59.79381,4320,10,5.433594,204.7734,177.4609,519.4609,0
3116.992,424,60.05222,4320,11,5.433594,204.7734,176.5586,520.3633,0
3116.992,424,59.84848,4320,14,5.433594,204.7734,183.043,513.8789,0
3116.992,424,61.16751,4320,9,5.433594,204.7734,180.9922,515.9297,0
3116.992,424,63.42711,4320,14,5.433594,204.7734,180.3125,516.6094,0
3116.992,424,61.63683,4320,11,5.433594,204.7734,179.4336,517.4883,0
3116.992,424,63.97985,4320,9,5.433594,204.7734,178.0703,518.8516,0
3116.992,424,60.0,4320,10,5.433594,204.7734,176.7422,520.1797,0
3116.992,424,59.44584,4320,10,5.433594,204.7734,174.8828,522.0391,0
3116.992,424,62.18274,4320,14,5.433594,204.7734,178.4219,518.5,0
3116.992,424,57.54476,4320,7,5.433594,204.7734,181.0391,515.8828,0
3116.992,424,59.54774,4320,10,5.433594,204.7734,180.1641,516.7578,0
3116.992,424,62.21662,4320,10,5.433594,204.7734,179.5391,517.3828,0
3116.992,424,62.14834,4320,4,5.433594,204.7734,178.6602,518.2617,0
3116.992,424,64.07035,4320,13,5.433594,204.7734,176.8398,520.082,0
3116.992,424,60.44776,4320,8,5.433594,204.7734,181.0117,515.9102,0
3116.992,424,60.84788,4320,10,5.433594,204.7734,181.1367,515.7852,0
3116.992,424,58.79397,4320,12,5.433594,204.7734,180.0156,516.9062,0
3116.992,424,55.33499,4320,9,5.433594,204.7734,180.7422,516.1797,0
3116.992,424,51.37157,4320,8,5.433594,204.7734,179.6328,517.2891,0
3116.992,424,50.0,4352,8,5.433594,204.7734,178.4883,518.4336,0
3116.992,424,56.4557,4352,11,5.433594,204.7734,178.2695,518.6523,0
3116.992,424,59.53608,4320,8,5.433594,204.7734,177.0938,519.8281,0
3116.992,424,58.90052,4320,8,5.433594,204.7734,181.0312,515.8906,0
3116.992,424,60.56701,4352,11,5.441406,204.7734,184.1406,512.7734,0
3116.992,424,60.89239,4352,9,5.441406,204.7734,182.3125,514.6016,0
3116.992,424,59.27835,4352,9,5.441406,204.7734,184.9922,511.9219,0
3116.992,424,60.0,4352,8,5.441406,204.7734,184.0938,512.8203,0
3116.992,424,58.18182,4352,7,5.441406,204.7734,183.1914,513.7227,0
3116.992,424,62.12121,4352,8,5.441406,204.7734,181.6055,515.3086,0
3116.992,424,62.46787,4352,7,5.441406,204.7734,180.457,516.457,0
3116.992,424,59.6401,4352,5,5.441406,204.7734,179.5273,517.3867,0
3116.992,424,57.44125,4352,4,5.441406,204.7734,178.1602,518.7539,0
3116.992,424,62.18274,4352,4,5.441406,204.7734,186.2539,510.6602,0
3116.992,424,60.36269,4352,3,5.441406,204.7734,183.875,513.0391,0
3116.992,424,62.40409,4352,12,5.441406,204.7734,182.9844,513.9297,0
3116.992,424,58.67347,4352,8,5.441406,204.7734,181.8633,515.0508,0
3116.992,424,60.6599,4352,5,5.441406,204.7734,180.6875,516.2266,0
3116.992,424,60.15424,4352,3,5.441406,204.7734,180.0508,516.8633,0
3116.992,424,58.41837,4352,8,5.441406,204.7734,183.8555,513.0586,0
3116.992,424,58.05627,4352,7,5.457031,204.7734,182.6328,514.2656,0
3116.992,424,62.0603,4352,3,5.457031,204.7734,181.25,515.6484,0
3116.992,424,59.84848,4352,4,5.457031,204.7734,180.1562,516.7422,0
3116.992,424,61.67513,4352,9,5.457031,204.7734,180.7344,516.1641,0
3116.992,424,60.75,4352,4,5.457031,204.7734,178.6289,518.2695,0
3116.992,424,64.1604,4352,3,5.457031,204.7734,178.0,518.8984,0
3116.992,424,59.59596,4352,3,5.457031,204.7734,177.5938,519.3047,0
3116.992,424,60.34913,4352,3,5.457031,204.7734,182.5859,514.3125,0
3116.992,424,56.82382,4352,3,5.457031,204.7734,181.0078,515.8906,0
3116.992,424,54.65686,4352,5,5.457031,204.7734,179.9102,516.9883,0
3116.992,424,49.87531,4352,3,5.457031,204.7734,178.5898,518.3086,0
3116.992,424,53.67089,4352,8,5.457031,204.7734,178.1523,518.7461,0
3116.992,424,58.86889,4352,10,5.457031,204.7734,185.7852,511.1133,0
3116.992,424,61.1399,4352,4,5.457031,204.7734,184.1992,512.6992,0
3116.992,424,59.17313,4352,9,5.457031,204.7734,182.832,514.0664,0
3116.992,424,62.14099,4352,6,5.457031,204.7734,181.6836,515.2148,0
3116.992,424,61.25654,4320,7,5.457031,204.7734,180.5352,516.3633,0
3116.992,424,59.58549,4320,8,5.464844,204.7734,179.4258,517.4648,0
3116.992,424,62.14099,4320,4,5.464844,204.7734,178.5234,518.3672,0
3116.992,424,60.71429,4320,5,5.464844,204.7734,182.5547,514.3359,0
3116.992,424,62.0155,4320,6,5.464844,204.7734,181.5742,515.3164,0
3116.992,424,60.57441,4320,3,5.464844,204.7734,180.0391,516.8516,0
3116.992,424,59.23077,4320,5,5.464844,204.7734,179.1367,517.7539,0
3116.992,424,59.48718,4320,8,5.464844,204.7734,181.3867,515.5039,0
3116.992,424,61.61616,4320,10,5.464844,204.7734,182.3906,514.5,0
3116.992,424,64.03061,4320,3,5.464844,204.7734,180.4023,516.4883,0
3116.992,424,62.05128,4320,3,5.464844,204.7734,184.1094,512.7812,0
3116.992,424,58.62944,4320,5,5.464844,204.7734,184.1602,512.7305,0
3116.992,424,59.49367,4320,7,5.464844,204.7734,186.5156,510.375,0
3116.992,424,61.22449,4320,5,5.464844,204.7734,184.6875,512.2031,0
3116.992,424,61.61616,4320,3,5.464844,204.7734,183.8125,513.0781,0
3116.992,424,59.94898,4320,5,5.464844,204.7734,183.1289,513.7617,0
3116.992,424,58.54271,4320,7,5.472656,204.7734,182.4453,514.4375,0
3116.992,424,62.12121,4320,6,5.472656,204.7734,181.3242,515.5586,0
3116.992,424,60.90226,4320,6,5.472656,204.7734,179.7383,517.1445,0
3116.992,424,58.48101,4320,3,5.472656,204.7734,178.3438,518.5391,0
3116.992,424,61.09726,4320,9,5.472656,204.7734,178.3672,518.5156,0
3116.992,425,61.88119,4320,14,5.472656,204.7734,176.7852,520.0977,0
3116.992,425,57.10723,4320,8,5.472656,204.7734,176.2734,520.6094,0
3116.992,425,58.12808,4320,6,5.472656,204.7734,175.4258,521.457,0
3116.992,425,53.29949,4320,5,5.472656,204.7734,179.207,517.6758,0
3116.992,425,45.9596,4320,10,5.472656,204.7734,183.1211,513.7617,0
3116.992,425,54.26357,4320,7,5.472656,204.7734,182.6641,514.2188,0
3116.992,425,63.44648,4320,4,5.480469,204.7656,185.5664,511.3164,0
3116.992,425,65.89147,4320,6,5.480469,204.7734,183.9531,512.9219,0
3116.992,425,61.09661,4320,11,5.480469,204.7734,183.0508,513.8242,0
3116.992,425,60.98191,4320,6,5.480469,204.7734,182.1211,514.7539,0
3116.992,425,60.56701,4320,7,5.480469,204.7734,181.4492,515.4258,0
3116.992,425,59.17313,4320,10,5.480469,204.7734,180.3281,516.5469,0
3116.992,425,61.65803,4320,5,5.480469,204.7734,178.9375,517.9375,0
3116.992,425,60.20672,4320,4,5.480469,204.7734,182.2344,514.6406,0
3116.992,425,59.58549,4320,8,5.480469,204.7734,180.8672,516.0078,0
3116.992,425,60.35806,4320,11,5.480469,204.7734,179.9102,516.9648,0
3116.992,425,59.59079,4320,11,5.480469,204.7734,178.8164,518.0586,0
3116.992,425,58.20513,4320,7,5.480469,204.7734,178.3789,518.4961,0
3116.992,425,61.43959,4320,7,5.480469,204.7734,177.7227,519.1523,0
3116.992,425,57.14286,4320,13,5.480469,204.7734,182.6133,514.2617,0
3117.008,425,63.14433,4320,7,5.480469,204.7734,181.3125,515.5625,0
3116.992,425,58.16327,4320,5,5.480469,204.7734,178.7305,518.1445,0
3116.992,425,61.32316,4320,7,5.480469,204.7734,181.8711,515.0039,0
3116.992,425,58.52417,4320,15,5.480469,204.7734,180.7344,516.1406,0
3116.992,425,60.0,4320,5,5.480469,204.7734,187.6172,509.2578,0
3116.992,425,60.20151,4352,9,5.480469,204.7734,185.7578,511.1172,0
3116.992,425,62.21662,4352,4,5.480469,204.7734,184.8555,512.0195,0
3116.992,425,59.59596,4352,7,5.480469,204.7734,183.6641,513.2109,0
3116.992,425,59.09091,4352,10,5.480469,204.7734,182.2969,514.5781,0
3116.992,425,62.87879,4352,6,5.480469,204.7734,181.3164,515.5586,0
3116.992,425,62.0,4352,14,5.480469,204.7734,180.8789,515.9961,0
3116.992,425,59.60591,4352,10,5.480469,204.7734,185.2969,511.5781,0
3116.992,425,56.2963,4352,4,5.480469,204.7734,182.5117,514.3633,0
3116.992,425,51.12219,4352,7,5.480469,204.7734,181.1719,515.7031,0
3116.992,425,51.35802,4352,9,5.480469,204.7734,179.9961,516.8789,0
3116.992,424,53.45269,4352,9,5.480469,204.7734,176.9062,519.9688,0
3116.992,424,60.10363,4352,8,5.480469,204.7734,183.9688,512.9062,0
3116.992,424,58.7013,4352,12,5.480469,204.7734,181.918,514.957,0
3116.992,424,59.79381,4352,4,5.480469,204.7734,182.7656,514.1094,0
3116.992,424,58.31202,4352,8,5.480469,204.7734,180.1445,516.7305,0
3116.992,424,55.95855,4352,6,5.480469,204.7734,184.0352,512.8398,0
3116.992,424,60.15424,4352,5,5.480469,204.7734,182.6523,514.2227,0
3116.992,424,61.49871,4352,8,5.480469,204.7734,181.3125,515.5625,0
3116.992,424,58.76289,4320,9,5.488281,204.7734,179.9453,516.9219,0
3116.992,424,61.12532,4320,10,5.488281,204.7734,182.8477,514.0195,0
3116.992,424,61.1399,4320,11,5.488281,204.7734,181.4258,515.4414,0
3116.992,424,65.05102,4320,8,5.488281,204.7734,180.0312,516.8359,0
3116.992,424,62.46787,4320,6,5.488281,204.7734,178.3672,518.5,0
3116.992,424,58.01527,4320,8,5.488281,204.7734,177.2578,519.6094,0
3116.992,424,62.02532,4320,7,5.488281,204.7734,176.3828,520.4844,0
3116.992,424,58.39793,4320,7,5.488281,204.7734,175.5078,521.3594,0
3116.992,424,60.45918,4320,12,5.488281,204.7734,182.3672,514.5,0
3116.992,424,62.46787,4320,8,5.488281,204.7734,180.9766,515.8906,0
3116.992,423,60.10101,4320,6,5.488281,204.7734,180.2656,516.6016,0
3116.992,423,63.35878,4320,9,5.488281,204.7734,179.3906,517.4766,0
3116.992,423,60.50633,4352,11,5.488281,204.7734,179.1719,517.6953,0
3116.992,423,61.63683,4352,9,5.488281,204.7734,178.9531,517.9141,0
3116.992,423,64.32161,4352,7,5.488281,204.7734,178.5156,518.3516,0
3116.992,423,62.18274,4352,7,5.488281,204.7734,177.3711,519.4961,0
3116.992,423,60.90226,4352,11,5.488281,204.7734,176.7148,520.1523,0
3116.992,423,58.83838,4352,10,5.488281,204.7734,174.8828,521.9844,0
3116.992,423,58.5,4352,11,5.488281,204.8438,174.7188,522.0781,0
3116.992,423,60.29412,4352,13,5.488281,204.918,178.7344,517.9883,0
3116.992,423,51.73267,4352,7,5.488281,204.918,182.3984,514.3242,0
3116.992,423,50.61125,4352,13,5.488281,204.918,186.332,510.3906,0
3116.992,423,50.12788,4352,17,5.496094,204.9141,184.9648,511.7539,0
3116.992,423,60.46512,4352,7,5.496094,204.918,183.1172,513.5977,0
3116.992,423,60.05222,4352,8,5.496094,204.918,182.6523,514.0625,0
3116.992,423,64.50777,4352,11,5.496094,204.918,181.5312,515.1836,0
3116.992,423,62.07792,4352,13,5.496094,204.918,180.6016,516.1133,0
3116.992,423,63.21244,4352,8,5.496094,204.918,179.2344,517.4805,0
3116.992,423,62.5,4352,8,5.496094,204.918,179.2109,517.5039,0
3116.992,423,59.18367,4352,9,5.496094,204.918,177.8672,518.8477,0
3116.992,423,56.4433,4352,7,5.496094,204.918,176.75,519.9648,0
3116.992,423,62.07792,4352,11,5.496094,204.918,180.7422,515.9727,0
3116.992,423,61.28205,4352,10,5.496094,204.918,178.6367,518.0781,0
3116.992,423,61.08247,4352,7,5.496094,204.918,182.5898,514.125,0
3116.992,423,59.54198,4352,11,5.496094,204.918,181.7227,514.9922,0
3116.992,423,57.53769,4352,6,5.496094,204.918,180.7695,515.9453,0
3116.992,423,60.75949,4352,8,5.496094,204.918,183.8281,512.8867,0
3116.992,423,61.51899,4352,7,5.496094,204.918,182.9297,513.7852,0
3116.992,423,57.289,4352,8,5.496094,204.918,181.3438,515.3711,0
3116.992,423,59.13706,4352,8,5.496094,204.918,179.4844,517.2305,0
3116.992,423,60.30534,4352,11,5.496094,204.918,177.7695,518.9453,0
3116.992,422,62.2449,4352,12,5.496094,204.918,180.9922,515.7227,0
3116.992,422,58.98734,4352,6,5.496094,204.918,183.5625,513.1523,0
3116.992,422,58.29146,4352,9,5.503906,204.9102,182.1953,514.5195,0
3116.992,422,61.30653,4352,8,5.503906,204.918,180.0898,516.6172,0
3117.008,422,61.57761,4352,4,5.503906,204.918,179.6523,517.0547,0
3116.992,422,62.87879,4352,9,5.503906,204.918,180.168,516.5391,0
3116.992,422,64.66165,4352,4,5.503906,204.918,184.1562,512.5508,0
3116.992,422,58.52417,4352,3,5.503906,204.918,182.2617,514.4453,0
3116.992,422,60.4534,4352,3,5.503906,204.918,180.1641,516.543,0
3116.992,422,59.29648,4352,3,5.503906,204.918,178.0898,518.6172,0
3116.992,422,60.40609,4352,4,5.503906,204.918,177.2188,519.4883,0
3116.992,422,57.78894,4320,10,5.503906,204.918,179.6875,517.0195,0
3116.992,422,62.93532,4320,3,5.503906,204.918,177.1445,519.5625,0
3116.992,422,61.01266,4352,4,5.503906,204.918,180.9883,515.7188,0
3116.992,423,61.59601,4352,4,5.503906,204.918,179.8711,516.8359,0
3116.992,423,57.38916,4352,7,5.503906,204.918,178.75,517.957,0
3116.992,423,55.08685,4352,6,5.503906,204.918,176.3984,520.3086,0
3116.992,423,44.97487,4352,5,5.503906,204.918,178.3906,518.3164,0
3116.992,423,51.1509,4352,8,5.503906,204.918,177.2812,519.4258,0
3116.992,423,61.55844,4352,7,5.503906,204.918,181.6641,515.043,0
3116.992,424,60.99476,4352,4,5.503906,204.918,180.582,516.125,0
3116.992,424,56.39687,4352,3,5.503906,204.918,182.9766,513.7305,0
3116.992,424,59.11458,4352,7,5.503906,204.918,182.5391,514.168,0
3116.992,424,59.89717,4352,7,5.503906,204.918,181.3633,515.3438,0
3116.992,424,65.02591,4352,5,5.503906,204.918,179.7734,516.9336,0
3116.992,424,61.49871,4352,4,5.503906,204.918,183.0195,513.6875,0
3116.992,424,60.46512,4352,12,5.503906,204.918,181.8984,514.8086,0
3116.992,424,60.82474,4352,7,5.503906,204.918,180.8047,515.9023,0
3116.992,424,62.85714,4352,16,5.503906,204.918,179.6602,517.0469,0
3116.992,424,60.45918,4320,4,5.503906,204.918,179.0352,517.6719,0
3116.992,424,60.25316,4320,3,5.503906,204.918,176.9297,519.7773,0
3116.992,424,60.72351,4320,9,5.503906,204.918,182.3789,514.3281,0
3116.992,424,60.1023,4320,10,5.503906,204.918,177.4375,519.2695,0
3116.992,424,58.12183,4320,7,5.503906,204.918,182.1211,514.5859,0
3116.992,424,58.22785,4320,4,5.503906,204.918,185.8633,510.8438,0
3116.992,425,61.02564,4320,4,5.503906,204.918,184.5078,512.1992,0
3116.992,425,57.14286,4320,8,5.503906,204.918,181.6367,515.0703,0
3116.992,425,58.94207,4320,4,5.503906,204.918,183.9883,512.7188,0
3116.992,425,63.03797,4320,5,5.503906,204.918,181.6758,515.0312,0
3116.992,425,61.83206,4320,4,5.503906,204.918,180.2812,516.4258,0
3116.992,425,61.92893,4320,4,5.503906,204.918,179.8164,516.8906,0
3116.992,425,61.34663,4320,6,5.503906,204.918,178.4492,518.2578,0
3116.992,425,58.5,4320,8,5.503906,204.918,177.7656,518.9414,0
3116.992,425,62.25,4320,4,5.503906,204.918,181.6719,515.0352,0
3116.992,425,60.75,4320,4,5.503906,204.918,180.3164,516.3906,0
3116.992,425,61.04218,4320,4,5.503906,204.918,178.7344,517.9727,0
3116.992,425,55.60976,4320,8,5.503906,204.918,181.9102,514.7969,0
3116.992,425,49.00498,4320,4,5.503906,204.918,180.8242,515.8828,0
3116.992,425,52.77778,4320,3,5.503906,204.918,179.8945,516.8125,0
3116.992,424,56.21762,4320,4,5.511719,204.9141,183.1289,513.5742,0
3116.992,424,63.28125,4320,10,5.511719,204.918,181.0625,515.6367,0
3116.992,424,59.63542,4320,9,5.511719,204.918,179.6406,517.0586,0
3116.992,424,59.48052,4352,7,5.511719,204.918,178.5469,518.1523,0
3116.992,424,63.44648,4352,4,5.511719,204.918,178.1641,518.5352,0
3116.992,424,58.33333,4352,6,5.511719,204.918,177.2344,519.4648,0
3116.992,424,61.75711,4352,6,5.511719,204.918,177.6211,519.0781,0
3116.992,424,59.68586,4352,6,5.511719,204.918,181.293,515.4062,0
3116.992,424,59.48718,4352,5,5.511719,204.918,180.1484,516.5508,0
3116.992,424,61.65803,4352,9,5.511719,204.918,179.793,516.9062,0
3116.992,424,62.5,4352,7,5.511719,204.918,179.8867,516.8125,0
3116.992,424,61.0687,4352,4,5.511719,204.918,179.7227,516.9766,0
3116.992,424,58.52417,4352,8,5.511719,204.918,178.3555,518.3438,0
